segment,x,y,index
chamber_wall,-77.08297765135103,80.47207510090068,0
chamber_wall,-78.85154555386264,80.47207510090068,1
chamber_wall,-80.62011345637424,80.47207510090068,2
chamber_wall,-82.38868135888585,80.47207510090068,3
chamber_wall,-84.15724926139745,80.47207510090068,4
chamber_wall,-85.92581716390906,80.47207510090068,5
chamber_wall,-87.69438506642066,80.47207510090068,6
chamber_wall,-89.46295296893227,80.47207510090068,7
chamber_wall,-91.23152087144388,80.47207510090068,8
chamber_wall,-93.00008877395548,80.47207510090068,9
chamber_wall,-94.76865667646709,80.47207510090068,10
chamber_wall,-96.5372245789787,80.47207510090068,11
chamber_wall,-98.3057924814903,80.47207510090068,12
chamber_wall,-100.0743603840019,80.47207510090068,13
chamber_wall,-101.84292828651351,80.47207510090068,14
chamber_wall,-103.61149618902512,80.47207510090068,15
chamber_wall,-105.38006409153672,80.47207510090068,16
chamber_wall,-107.14863199404833,80.47207510090068,17
chamber_wall,-108.91719989655994,80.47207510090068,18
chamber_wall,-110.68576779907153,80.47207510090068,19
chamber_wall,-112.45433570158315,80.47207510090068,20
chamber_wall,-114.22290360409474,80.47207510090068,21
chamber_wall,-115.99147150660636,80.47207510090068,22
chamber_wall,-117.76003940911795,80.47207510090068,23
chamber_wall,-119.52860731162957,80.47207510090068,24
chamber_wall,-121.29717521414116,80.47207510090068,25
chamber_wall,-123.06574311665278,80.47207510090068,26
chamber_wall,-124.83431101916437,80.47207510090068,27
chamber_wall,-126.602878921676,80.47207510090068,28
chamber_wall,-128.3714468241876,80.47207510090068,29
chamber_wall,-130.1400147266992,80.47207510090068,30
chamber_wall,-131.9085826292108,80.47207510090068,31
chamber_wall,-133.67715053172242,80.47207510090068,32
chamber_wall,-135.445718434234,80.47207510090068,33
chamber_wall,-137.21428633674563,80.47207510090068,34
chamber_wall,-138.98285423925722,80.47207510090068,35
chamber_wall,-140.75142214176884,80.47207510090068,36
chamber_wall,-142.51999004428043,80.47207510090068,37
chamber_wall,-144.28855794679203,80.47207510090068,38
chamber_wall,-146.05712584930365,80.47207510090068,39
