OF_torch,Energy (MJ),Temperature (K),mdot (kg/s)
10.200000000000008,47.998589844911365,3439.592297638119,0.04946958727859798
10.300000000000008,47.74270690497722,3435.991775196523,0.0497347256473832
10.40000000000001,47.48975754284356,3432.336933684192,0.049999632603731595
10.500000000000009,47.2397138597576,3428.6314240365505,0.05026428476327467
10.600000000000009,46.992546452639274,3424.8786734097657,0.05052866058185511
10.700000000000008,46.74822461100523,3421.081899057368,0.05079274024501636
10.800000000000008,46.50671649723603,3417.244121372606,0.05105650556352625
10.90000000000001,46.26798931137367,3413.3681761384164,0.05131993987468942
11.000000000000009,46.03200944157021,3409.456726026243,0.05158302794920249
11.100000000000009,45.798742601249444,3405.5122713842934,0.05184575590330052
11.20000000000001,45.56815395397818,3401.537160354491,0.05210811111594688
11.30000000000001,45.34020822698536,3397.5335983563646,0.05237008215081915
11.40000000000001,45.11486981420472,3393.503656974521,0.05263165868285077
11.500000000000009,44.8921028696624,3389.4492822849443,0.052892831429091076
11.600000000000009,44.67187139197194,3385.37230265385,0.05315359208365713
11.70000000000001,44.454139300651484,3381.274436041178,0.05341393325655213
11.80000000000001,44.23887050492166,3377.1572968392907,0.05367384841614129
11.90000000000001,44.02602896560094,3373.022402275737,0.05393333183507704
12.00000000000001,43.8155787506664,3368.8711784075927,0.05419237853947907
12.10000000000001,43.60748408500657,3364.704965733171,0.054450984261182736
12.20000000000001,43.401709394855764,3360.525024445578,0.054709145392874914
12.30000000000001,43.19821934735784,3356.3325393509845,0.05496685894595098
12.40000000000001,42.996978885677564,3352.128624473343,0.055224122510928626
12.50000000000001,42.7979532600399,3347.914327365814,0.05548093422027013
12.60000000000001,42.60110805505459,3343.6906331478867,0.055737292713463595
12.70000000000001,42.40640921364751,3339.45846828614,0.05599319710423164
12.800000000000011,42.213823057900576,3335.2187041353504,0.05624864694973587
12.900000000000011,42.023316307075056,3330.9721602555687,0.05650364222165643
13.00000000000001,41.834856093070414,3326.7196075198954,0.056758183279033196
13.10000000000001,41.64840997355389,3322.461771026572,0.0570122708427578
13.20000000000001,41.46394594296973,3318.199332828289,0.05726590597162073
13.300000000000011,41.28143244162927,3313.9329344906378,0.05751909003981149
13.400000000000011,41.10083836305765,3309.663179490805,0.057771824715787214
13.50000000000001,40.922133059763475,3305.390635467111,0.058024111942423594
13.600000000000012,40.74528634758228,3301.1158363290415,0.058275953918369365
13.700000000000012,40.57026850873201,3296.839284236763,0.05852735308053009
13.800000000000011,40.3970502937069,3292.5614514588738,0.05877831208761218
13.900000000000011,40.22560292212636,3288.282782116041,0.05902883380466065
14.00000000000001,40.055898082643644,3284.0036938180538,0.059278921288531426
14.100000000000012,39.88790793201295,3279.7245792011704,0.059528577774237784
14.200000000000012,39.72160509339806,3275.445807372238,0.059777806662126017
14.300000000000011,39.55696265402544,3271.167725265151,0.06002661150579608
14.400000000000013,39.39395416220462,3266.8906589163607,0.06027499600079714
14.500000000000012,39.23255362385043,3262.614914663169,0.060522963973952765
14.600000000000012,39.07273549851812,3258.340780270794,0.06077051937334983
14.700000000000012,38.914474695028,3254.068525992342,0.061017666258921625
14.800000000000011,38.75774656672693,3249.7984055659304,0.061264408793593905
14.900000000000013,38.602526906433745,3245.5306571530487,0.061510751234959304
15.000000000000012,38.448791941109924,3241.2655042216643,0.061756697927449214
15.100000000000012,38.29651832629539,3237.003156377768,0.0620022532949711
15.200000000000014,38.145683140343344,3232.7438101483776,0.06224742183398467
15.300000000000013,37.996263878486204,3228.4876497190917,0.062492208106990056
15.400000000000013,37.84823844676196,3224.234847629095,0.06273661673640224
15.500000000000012,37.7015851558257,3219.9855654260427,0.0629806523987908
15.600000000000012,37.556282714671774,3215.739954283505,0.0632243198194601
15.700000000000014,37.41231022428657,3211.4981555830814,0.06346762376735181
15.800000000000013,37.26964717125142,3207.2603014634915,0.06371056905025002
15.900000000000013,37.1282734213135,3203.0265153384985,0.06395316051027042
16.000000000000014,36.98816921294042,3198.7969123857124,0.06419540301961617
16.100000000000012,36.84931515087092,3194.5716000078214,0.06443730147658794
16.200000000000014,36.7116921996774,3190.350678268149,0.06467886080182746
16.300000000000015,36.575281677348116,3186.1342403018366,0.06492008593478671
16.400000000000013,36.44006524890224,3181.922372704254,0.06516098183040438
16.500000000000014,36.306024920044464,3177.715155897931,0.06540155345598109
16.600000000000016,36.173143030867585,3173.5126644792695,0.06564180578824089
16.700000000000014,36.04140224961141,3169.3149675462423,0.06588174381056637
16.800000000000015,35.910785566483106,3165.1221290081535,0.06612137251039844
16.900000000000013,35.781276287543875,3160.9342078785794,0.06636069687679269
17.000000000000014,35.65285802866821,3156.7512585523414,0.06659972189812031
17.100000000000016,35.5255147095789,3152.573331067586,0.06683845255990704
17.200000000000014,35.399230547961096,3148.4004713536797,0.06707689384280226
17.300000000000015,35.273990053659055,3144.2327214658253,0.06731505072067001
17.400000000000013,35.149778022958415,3140.070119807118,0.06755292815879409
17.500000000000014,35.02657953295528,3135.912701338756,0.06779053111219191
17.600000000000016,34.90437993601299,3131.7604977790734,0.06802786452403306
17.700000000000014,34.78316485431155,3127.613537792043,0.06826493332414924
17.800000000000015,34.66292017448591,3123.4718471657925,0.06850174242763969
17.900000000000016,34.543632042358,3119.3354489817466,0.06873829673355866
18.000000000000014,34.425286857759694,3115.2043637748743,0.06897460112368671
18.100000000000016,34.30787126945033,3111.0786096855377,0.06921066046137442
18.200000000000017,34.191372170125106,3106.95820260343,0.06944647959046159
18.300000000000015,34.07577669151774,3102.8431563039785,0.06968206333426087
18.400000000000016,33.96107219959502,3098.733482577713,0.06991741649460596
18.500000000000014,33.847246289842545,3094.629191352872,0.07015254385096138
18.600000000000016,33.734286782642506,3090.5302908117133,0.07038745015958715
18.700000000000017,33.6221817187418,3086.4367875008033,0.07062214015275764
18.800000000000015,33.510919354810035,3082.348686435608,0.07085661853803024
18.900000000000016,33.40048815908592,3078.2659911997466,0.0710908899975626
19.000000000000014,33.2908768071122,3074.1887040391093,0.071324959187473
19.100000000000016,33.18207417755663,3070.116825951192,0.07155883073724459
19.200000000000017,33.074069348118854,3066.0503567698347,0.07179250924916869
19.300000000000015,32.96685159152189,3061.989295245629,0.07202599929782538
19.400000000000016,32.86041037158637,3057.933639122228,0.07225930542960043
19.500000000000018,32.75473533938708,3053.8833852087932,0.0724924321622347
19.600000000000016,32.6498163294905,3049.8385294486798,0.07272538398440427
19.700000000000017,32.54564335626989,3045.799066984695,0.07295816535533409
19.80000000000002,32.44220661030081,3041.7649922209735,0.07319078070443412
19.900000000000016,32.339496454831334,3037.736298881791,0.07342323443096582
