0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.757616612844406512e-01,-1.347125678057614351e-01,-1.058500733343010480e-01,-8.492314779123477653e-02,-6.941596984439192541e-02,-5.774363159066703277e-02,-4.904264880328407239e-02,-4.249691622547293463e-02,-3.759304207097645401e-02,-3.521914997347914272e-02,-4.049508322858234172e-02,-5.688852321458010008e-02,6.155738959544990348e-03,-9.824156373768922618e-03,-3.287431133424078417e-02,2.738012435658353227e-02,2.668893795849878667e-02,2.578809564632712423e-02,2.468462160359043145e-02,2.339016125099671606e-02,2.191994230712213804e-02,2.029184502699732384e-02,1.852557040983025469e-02,1.664190204441400381e-02,1.466206011027963024e-02,1.260714659502633513e-02,1.049768008572345146e-02,8.353217211130366249e-03,6.192056369139701047e-03,4.031018025140548425e-03,1.885294757339193560e-03,-2.316365747926487425e-04,-2.308048632955877425e-03,-4.333951621710011547e-03,-6.301043651372253106e-03,-8.202631203833595994e-03,-1.003352692074300362e-02,-1.178993126109200047e-02,-1.346930382105303303e-02,-1.507022931579344964e-02,-1.659228242693291250e-02,-1.803589494917669234e-02,-1.940222794721073105e-02,-2.069305097442687355e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.941291832263701556e-01,-1.484598592370948988e-01,-1.164262321687251495e-01,-9.324076027546573942e-02,-7.608605445390320687e-02,-6.318430693606102988e-02,-5.354966456604635938e-02,-4.631205175613921365e-02,-4.088244539500576757e-02,-3.786780817413588907e-02,-4.266001468213832110e-02,-5.907496153056911864e-02,7.829009492095485509e-03,-8.790606877932087559e-03,-3.279523275488184508e-02,2.947496702654150980e-02,2.874515047786166400e-02,2.779027741666894452e-02,2.661754919019322652e-02,2.523921968554458314e-02,2.367146400569788978e-02,2.193336755649694797e-02,2.004602235362547280e-02,1.803172525320301603e-02,1.591327616697110411e-02,1.371337507634931910e-02,1.145411599939159461e-02,9.156574736338671250e-03,6.840485689858564686e-03,4.524001610650300875e-03,2.223528921602922672e-03,-4.636959497050458179e-05,-2.273013477914232004e-03,-4.445593541684602842e-03,-6.555119882298383535e-03,-8.594337330287488835e-03,-1.055761616603474035e-02,-1.244082519056970496e-02,-1.424119343278061611e-02,-1.595716591844129409e-02,-1.758825806659257418e-02,-1.913491244604600267e-02,-2.059836084284172308e-02,-2.198049387507299002e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.138223333752769517e-01,-1.631606624254489102e-01,-1.277110197639317046e-01,-1.020977106133971468e-01,-8.317554160786637396e-02,-6.895733214996810356e-02,-5.832022898133099043e-02,-5.034181489419055355e-02,-4.434887745088527539e-02,-4.067653561153563441e-02,-4.490159355397085189e-02,-6.124352380899654447e-02,9.647318349921841715e-03,-7.591982163623337693e-03,-3.252687444703794561e-02,3.164849891975352741e-02,3.088051288958907487e-02,2.987153474486605939e-02,2.862889391679314735e-02,2.716543124787382593e-02,2.549827026854155701e-02,2.364772086807119186e-02,2.163629995713173271e-02,1.948786274299652010e-02,1.722684216539466240e-02,1.487759503774815570e-02,1.246385283568062288e-02,1.000827370403352054e-02,7.532090635885404194e-03,5.054849231163743677e-03,2.594227152246715400e-03,1.659264515819434938e-04,-2.216370618498354587e-03,-4.540991902769243339e-03,-6.798221207483425531e-03,-8.980208789642030523e-03,-1.108085491053120014e-02,-1.309567411970458985e-02,-1.502164706381237461e-02,-1.685706569447417702e-02,-1.860137682317530849e-02,-2.025502807302881000e-02,-2.181931943305645202e-02,-2.329626284862675381e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.349088287079862392e-01,-1.788598620248037230e-01,-1.397356650248293697e-01,-1.115176886927076727e-01,-9.070096876818975473e-02,-7.507507302400628912e-02,-6.336374168068382995e-02,-5.459346208798290107e-02,-4.799795515193882450e-02,-4.365647046046392671e-02,-4.722992571489643965e-02,-6.340216094815402659e-02,1.161138307767628670e-02,-6.226332156330440133e-03,-3.206589859221853356e-02,3.390074779008885736e-02,3.309519454106522179e-02,3.203218469920162542e-02,3.071912103684736745e-02,2.916940524657116868e-02,2.740110666237926401e-02,2.543577614553791180e-02,2.329738727247966310e-02,2.101139723533222009e-02,1.860392442926959294e-02,1.610104097664087977e-02,1.352817790916577625e-02,1.090963932228549045e-02,8.268220109409809074e-03,5.624920233684137412e-03,2.998747106992286950e-03,4.065966247410335993e-04,-2.136797213805480006e-03,-4.618854396535623276e-03,-7.029092871623157136e-03,-9.359034150689662587e-03,-1.160207963378329793e-02,-1.375336592300273678e-02,-1.580960645854555258e-02,-1.776892582394027156e-02,-1.963069207211128042e-02,-2.139535145768714508e-02,-2.306426905172542091e-02,-2.463957788267205976e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.574628911360972716e-01,-1.956043223165730705e-01,-1.525327593032661522e-01,-1.215254882972328504e-01,-9.867980508049729871e-02,-8.155020533099861801e-02,-6.868989023845573083e-02,-5.907447724439188197e-02,-5.183547873385222632e-02,-4.681901770334887664e-02,-4.965562605890303655e-02,-6.555965345383089893e-02,1.372158078855763123e-02,-4.692107854992196014e-03,-3.140950778261215881e-02,3.623171261276454669e-02,3.538933482400134084e-02,3.427251417013597867e-02,3.288866620403350927e-02,3.125172262723885375e-02,2.938069215523556391e-02,2.729838014390649839e-02,2.503024638630231558e-02,2.260339214116365708e-02,2.004567272752659154e-02,1.738493361322492395e-02,1.464836748926739464e-02,1.186198838505001657e-02,9.050217084344303400e-03,6.235570344087356005e-03,3.438444927231961053e-03,6.769863556418677071e-04,-2.032968388454911915e-03,-4.677885241836464598e-03,-7.246475428625949455e-03,-9.729596284414641222e-03,-1.212012030913259958e-02,-1.441278134417479928e-02,-1.660400577344779693e-02,-1.869173559205937127e-02,-2.067524911986174871e-02,-2.255498409997777273e-02,-2.433236694532966635e-02,-2.600965100071131811e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.815592104570226462e-01,-2.134432164848460989e-01,-1.661361935009971480e-01,-1.321434657824345216e-01,-1.071299191264337008e-01,-8.839610585794556441e-02,-7.430865467282998793e-02,-6.379257520436107387e-02,-5.586743446489846054e-02,-5.017581185659659299e-02,-5.218977914291218767e-02,-6.772548230060207453e-02,1.597786379507789081e-02,-2.988139047286687486e-03,-3.055541023504754206e-02,-6.978374188349509288e-02,3.776304323387241063e-02,3.659277981693315196e-02,3.513793531938492337e-02,3.341293573462093131e-02,3.143771880860292411e-02,2.923635482665530930e-02,2.683581701670381334e-02,2.426489113122557925e-02,2.155321983058241728e-02,1.873047944377031343e-02,1.582568636014814595e-02,1.286662884666811731e-02,9.879418201864305707e-03,6.888151288637218636e-03,3.914674889062430378e-03,9.784411295162211315e-04,-1.903557516769975068e-03,-4.716785435777750071e-03,-7.449104959934045242e-03,-1.009067255085251656e-02,-1.263380056078596513e-02,-1.507279412545823108e-02,-1.740377168089670898e-02,-1.962447646998652720e-02,-2.173408526406475291e-02,-2.373301941421908368e-02,-2.562276229911631190e-02,-2.740568627476188540e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.072804464667941993e-01,-2.324283091450812522e-01,-1.805774402929666567e-01,-1.433968269934919049e-01,-1.160697832038751626e-01,-9.562416453357416857e-02,-8.023031207630293427e-02,-6.875570529662373975e-02,-6.009999740906404181e-02,-5.373868229393885532e-02,-5.484387644724871003e-02,-6.990987380932033035e-02,1.838007740143026911e-02,-1.113738309160161848e-03,-2.950178697851028875e-02,-6.994385293487562216e-02,4.021639943680768020e-02,3.899320802289503451e-02,3.746730438717338352e-02,3.565356808291059859e-02,3.357285147676099257e-02,3.125049700884282439e-02,2.871501611460694145e-02,2.599691770928327580e-02,2.312768106805565202e-02,2.013887029402118209e-02,1.706138737952380205e-02,1.392485939425978404e-02,1.075715336299703888e-02,7.584010411886934686e-03,4.428789050215029867e-03,1.312306164093684667e-03,-1.747236511584321665e-03,-4.734253009378553388e-03,-7.635713297488471926e-03,-1.044103499046414481e-02,-1.314193782520797424e-02,-1.573227114100773927e-02,-1.820782347680285906e-02,-2.056612219905083055e-02,-2.280622985683709164e-02,-2.492854277389533121e-02,-2.693459626577754396e-02,-2.882687984017316338e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.347178836550331882e-01,-2.526144181096812713e-01,-1.958959454689774282e-01,-1.553109683512404748e-01,-1.255186093256231150e-01,-1.032508793738558805e-01,-8.646544143699799734e-02,-7.397205500009768064e-02,-6.453953425848700520e-02,-5.751962122263627741e-02,-5.762976903317664629e-02,-7.212369567761441058e-02,-1.063849844596943123e-01,9.316286012416429441e-04,-2.824735833900835630e-02,-6.986419778456876006e-02,4.274945334271867264e-02,4.147399485838618866e-02,3.987711937901495390e-02,3.797411413393316643e-02,3.578672751309038697e-02,3.334157800600334731e-02,3.066873746949364682e-02,2.780047478833259575e-02,2.477015388801372467e-02,2.161128287279921040e-02,1.835671103648743932e-02,1.503796901809919227e-02,1.168474531833833645e-02,8.324490291029188957e-03,4.982136892926015970e-03,1.679926083598518504e-03,-1.562676117656484204e-03,-4.728983287915130077e-03,-7.805028251347287914e-03,-1.077945052004328740e-02,-1.364334351685613650e-02,-1.639007253438744260e-02,-1.901507319205339788e-02,-2.151563887851146162e-02,-2.389070437127701479e-02,-2.614063155934097729e-02,-2.826700199669453240e-02,-3.027241991270536101e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.639744115508921629e-01,-2.740604707164308596e-01,-2.121306411899128719e-01,-1.679109705555473231e-01,-1.354963019219073972e-01,-1.112910165089442405e-01,-9.302492873161734288e-02,-7.945005375448405127e-02,-6.919260625613164739e-02,-6.152858753878510251e-02,-6.055962262938715396e-02,-7.437839789069200513e-02,-1.085950238619480812e-01,3.148157076167174082e-03,-2.679122720483858092e-02,-6.954283947755568462e-02,4.536222518330244174e-02,4.403530605074165716e-02,4.236769610561749722e-02,4.037503908284265780e-02,3.807995648318522608e-02,3.551034328874331375e-02,3.269785131954021373e-02,2.967654426979363796e-02,2.648171741782609501e-02,2.314887832590130021e-02,1.971288500843747585e-02,1.620723658005795292e-02,1.266350925497083425e-02,9.110928346757812477e-03,5.576064962797705644e-03,2.082644588371011882e-03,-1.348546209674363104e-03,-4.699669155945203000e-03,-7.955773841965333576e-03,-1.110468113317660856e-02,-1.413682319828798821e-02,-1.704505186019615939e-02,-1.982442570781466767e-02,-2.247198505687097309e-02,-2.498652247120830214e-02,-2.736835520834756189e-02,-2.961910467578921999e-02,-3.174148680791089722e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.951695921909225140e-01,-2.968295215247099272e-01,-2.293220554397153721e-01,-1.812273319984518960e-01,-1.460231454182439603e-01,-1.197598176620411070e-01,-9.991997239548629228e-02,-8.519837696984432218e-02,-7.406597223520104689e-02,-6.573436069585078534e-02,-6.364587517799007166e-02,-7.668595593409388567e-02,-1.107357361563203191e-01,5.535690494426439255e-03,-2.513267709944748060e-02,-6.897865829606626698e-02,4.805470559340048464e-02,4.667727696002969134e-02,4.493932009548666506e-02,4.285677865091697819e-02,4.045311988452481022e-02,3.775751214292877300e-02,3.480320396611646244e-02,3.162608662573089535e-02,2.826343202668626584e-02,2.475280179037155429e-02,2.113112371719561358e-02,1.743393038020162045e-02,1.369475238066070015e-02,9.944656450699475639e-03,6.211916503692380825e-03,2.521804120149062026e-03,-1.103516094835777601e-03,-4.645001327010332172e-03,-8.086670537144050389e-03,-1.141548410527343412e-02,-1.462117675466372523e-02,-1.769605622986087506e-02,-2.063477887473033970e-02,-2.343411182678564394e-02,-2.609269008420892627e-02,-2.861077526973686974e-02,-3.099002155602633563e-02,-3.323325296286110120e-02
