nan,1.831756650148604892e-01,1.954820404422154823e-01,2.077884158695704475e-01,2.200947912969253850e-01,2.324011667242803780e-01,2.447075421516353433e-01,2.570139175789902808e-01,2.693202930063453016e-01,2.816266684337002113e-01,2.939330438610552321e-01,3.062394192884101973e-01,3.185457947157651626e-01,3.308521701431201278e-01,3.431585455704750931e-01,3.554649209978300584e-01,3.677712964251850236e-01,3.800776718525399334e-01,3.923840472798949541e-01,4.046904227072499194e-01,4.169967981346048846e-01,4.293031735619598499e-01,4.416095489893147596e-01,4.539159244166698359e-01,4.662222998440246902e-01,4.785286752713798220e-01,4.908350506987347317e-01,5.031414261260896970e-01,5.154478015534446067e-01,5.277541769807995164e-01,5.400605524081546482e-01,5.523669278355096690e-01,5.646733032628645788e-01,5.769796786902194885e-01,5.892860541175745093e-01,6.015924295449294190e-01,6.138988049722843288e-01,6.262051803996394606e-01,6.385115558269943703e-01,6.508179312543492800e-01,6.631243066817043008e-01,6.754306821090592106e-01,6.877370575364141203e-01,7.000434329637693631e-01,7.123498083911240508e-01,7.246561838184789606e-01,7.369625592458342034e-01,7.492689346731891131e-01,7.615753101005441339e-01,7.738816855278989326e-01,7.861880609552540644e-01,7.984944363826088631e-01,8.108008118099637729e-01,8.231071872373189047e-01,8.354135626646739254e-01,8.477199380920288352e-01,8.600263135193837449e-01,8.723326889467387657e-01,8.846390643740937865e-01,8.969454398014488072e-01,9.092518152288037170e-01,9.215581906561586267e-01,9.338645660835136475e-01,9.461709415108685572e-01,9.584773169382234670e-01,9.707836923655785988e-01,9.830900677929335085e-01,9.953964432202884183e-01,1.007702818647643328e+00,1.020009194074998460e+00,1.032315569502353370e+00,1.044621944929708279e+00,1.056928320357063411e+00,1.069234695784418321e+00,1.081541071211773231e+00,1.093847446639128140e+00,1.106153822066483050e+00,1.118460197493838182e+00,1.130766572921193092e+00,1.143072948348548001e+00,1.155379323775903133e+00,1.167685699203258043e+00,1.179992074630613175e+00,1.192298450057967862e+00,1.204604825485322772e+00,1.216911200912677682e+00,1.229217576340032814e+00,1.241523951767387723e+00,1.253830327194742633e+00,1.266136702622097765e+00,1.278443078049452453e+00,1.290749453476807584e+00,1.303055828904162716e+00,1.315362204331517626e+00,1.327668579758872758e+00,1.339974955186227223e+00,1.352281330613582577e+00,1.364587706040937709e+00,1.376894081468292397e+00,1.389200456895647529e+00,1.401506832323002438e+00
3.418367346938775154e+04,2.574038756166995512e+00,2.822630662012811431e+00,3.071229529821061011e+00,3.318287800517503161e+00,3.562349174111276273e+00,3.802053966252382455e+00,4.036142207803312232e+00,4.263455084593688049e+00,4.482935283398894910e+00,4.693626730533762448e+00,4.894674097667093271e+00,5.085322322508973869e+00,5.264916265290489505e+00,5.432900507909941723e+00,5.588819210176437124e+00,5.732315872020270930e+00,2.571755860251400350e+01,2.632962793776943400e+01,2.692669389046758610e+01,2.750887741374079454e+01,2.807632263112338933e+01,2.862919556421125833e+01,2.916768279273476594e+01,2.969199005474727571e+01,3.020234079495269341e+01,3.069897466952290443e+01,3.118214601605890124e+01,3.165212229761245055e+01,3.210918252988743404e+01,3.255361570087584511e+01,3.298571919222944615e+01,3.340579721163515359e+01,3.381415924533141038e+01,3.421111853967904182e+01,3.459699062039287298e+01,3.497209185763821182e+01,3.533673808472270395e+01,3.569124327756467352e+01,3.603591830151135866e+01,3.637106973143544053e+01,3.669699875022550373e+01,3.701400013044889192e+01,3.732236130247778760e+01,3.762236151249830129e+01,3.791427107244263794e+01,3.819835070342536909e+01,3.847485097351103889e+01,3.874401182996055581e+01,3.900606222546851853e+01,3.926121983730941167e+01,3.950969087774744537e+01,3.975166999353175612e+01,3.998734025196383612e+01,4.021687321030793072e+01,4.044042906531436188e+01,4.065815687896849084e+01,4.087019487641867244e+01,4.107667081170369983e+01,4.127770239660762996e+01,4.147339778779709718e+01,4.166385612691640716e+01,4.184916812830697808e+01,4.202941670847246769e+01,4.220467765116784165e+01,4.237502030153590482e+01,4.254050828221193825e+01,4.270120022370413437e+01,4.285715050059974374e+01,4.300840996424160778e+01,4.315502666133713916e+01,4.329704652660439734e+01,4.343451403576766268e+01,4.356747280306986170e+01,4.369596610476850174e+01,4.382003730671954855e+01,4.393973016995617797e+01,4.405508900288541696e+01,4.416615862206983678e+01,4.427298407510969014e+01,4.437561006835746014e+01,4.447408002834156804e+01,4.456843470784698980e+01,4.465871022421838177e+01,4.474493538670795090e+01,4.482712812890242304e+01,4.490529080765287517e+01,4.497940405607617009e+01,4.504941877727289068e+01,4.511524572596017890e+01,4.517674193027320939e+01,4.523369293007576175e+01,4.528578941244591505e+01,4.533259624965734247e+01,4.537351109596506404e+01,4.540770842699014764e+01,4.543406296662756461e+01,4.545104344085353176e+01,4.545656285459145352e+01,4.544776386442650562e+01,4.542070534554855499e+01
3.520408163265306212e+04,2.674436947941190468e+00,2.932451598118564373e+00,3.190507775808854252e+00,3.446997771368153440e+00,3.700406410172075944e+00,3.949317279111273837e+00,4.192416665323720260e+00,4.428495767289387430e+00,4.656451712045468483e+00,4.875287839940325441e+00,5.084113615185526847e+00,5.282144402378003534e+00,5.468701230736209951e+00,5.643210560972712564e+00,5.805203983133079504e+00,5.954317712506304261e+00,2.684224466057570879e+01,2.748412406202087510e+01,2.811055021450103908e+01,2.872164758939614160e+01,2.931756451671925134e+01,2.989847187463400502e+01,3.046456170935650931e+01,3.101604579337033130e+01,3.155315413021881810e+01,3.207613341446923272e+01,3.258524545576199927e+01,3.308076557612245239e+01,3.356298098992660783e+01,3.403218917604671390e+01,3.448869625175309750e+01,3.493281535791354031e+01,3.536486506489450932e+01,3.578516780834154787e+01,3.619404836369459844e+01,3.659183236788403093e+01,3.697884489616085801e+01,3.735540910145029159e+01,3.772184492299204095e+01,3.807846787036318403e+01,3.842558788814238824e+01,3.876350830612958021e+01,3.909252487849417435e+01,3.941292491536641052e+01,3.972498650895392558e+01,4.002897785580007195e+01,4.032515667601557396e+01,4.061376972961676302e+01,4.089505242944543539e+01,4.116922854952972699e+01,4.143651002716418930e+01,4.169709685643073271e+01,4.195117707053646683e+01,4.219892680959838316e+01,4.244051047049912029e+01,4.267608093475295306e+01,4.290577987014886219e+01,4.312973810158331389e+01,4.334807604618219301e+01,4.356090420761763227e+01,4.376832372401705840e+01,4.397042696382665383e+01,4.416729816340899362e+01,4.435901409987444310e+01,4.454564479213708239e+01,4.472725422263086159e+01,4.490390107143137044e+01,4.507563945368827518e+01,4.524251965025951705e+01,4.540458882012615760e+01,4.556189168164716818e+01,4.571447114772172426e+01,4.586236889753286761e+01,4.600562586453414582e+01,4.614428261659019626e+01,4.627837959949084023e+01,4.640795720915073019e+01,4.653305565035518043e+01,4.665371453043720607e+01,4.676997212416536343e+01,4.688186423054715846e+01,4.698942252206555992e+01,4.709267226050069866e+01,4.719162921876552019e+01,4.728629560204482374e+01,4.737665469964681364e+01,4.746266391514944871e+01,4.754424570768171776e+01,4.762127581835600409e+01,4.769356793345001222e+01,4.776085362056078765e+01,4.782275592086515559e+01,4.787875432056707581e+01,4.792813784880600991e+01,4.796994158409555808e+01,4.800285961506779842e+01,4.802512402937112057e+01,4.803433401867233243e+01,4.802721036485261408e+01,4.799923613922680943e+01
3.622448979591836542e+04,2.775928514447082218e+00,3.043426509741011809e+00,3.310999124398390059e+00,3.576978975423066309e+00,3.839792569852224169e+00,4.097967368637807084e+00,4.350136529671351227e+00,4.595041856175824613e+00,4.831535454520288653e+00,5.058580539756069250e+00,5.275251731909245123e+00,5.480735076207304601e+00,5.674327909790102709e+00,5.855438597475155937e+00,6.023586078113374320e+00,6.178399105953983117e+00,2.798758860889353173e+01,2.865994516735439746e+01,2.931639842879684110e+01,2.995707637437351423e+01,3.058213153177631227e+01,3.119173962659651522e+01,3.178609816203784888e+01,3.236542493514075147e+01,3.292995649801745373e+01,3.347994657294335497e+01,3.401566443046890953e+01,3.453739323999688793e+01,3.504542840248373636e+01,3.554007587506345800e+01,3.602165049744650105e+01,3.649047432990433038e+01,3.694687501251513595e+01,3.739118415510744597e+01,3.782373576700911144e+01,3.824486473528666153e+01,3.865490535965189167e+01,3.905418995163336859e+01,3.944304750496161205e+01,3.982180244343493314e+01,4.019077345166473236e+01,4.055027239374786063e+01,4.090060332332354420e+01,4.124206158861911575e+01,4.157493303461022549e+01,4.189949330394456695e+01,4.221600723746310990e+01,4.252472837443706766e+01,4.282589855195411133e+01,4.311974760225418635e+01,4.340649314621167321e+01,4.368634048058354580e+01,4.395948255628353962e+01,4.422610004416701912e+01,4.448636148480085239e+01,4.474042351797585582e+01,4.498843118753705284e+01,4.523051831672579937e+01,4.546680794889731203e+01,4.569741284825842342e+01,4.592243605472813783e+01,4.614197148696852935e+01,4.635610458700129044e+01,4.656491299950990026e+01,4.676846727836113615e+01,4.696683161226137315e+01,4.716006456069792563e+01,4.734821979037600670e+01,4.753134680123834954e+01,4.770949162969399993e+01,4.788269751499126414e+01,4.805100551245907781e+01,4.821445503467585780e+01,4.837308429827380252e+01,4.852693064990980787e+01,4.867603073970373373e+01,4.882042050385680909e+01,4.896013490983464322e+01,4.909520740690471285e+01,4.922566901125975392e+01,4.935154693749088750e+01,4.947286266550069911e+01,4.958962930229117916e+01,4.970184805894270852e+01,4.980950361104087420e+01,4.991255804087509063e+01,5.001094296484571089e+01,5.010454931941426082e+01,5.019321409854906335e+01,5.027670308256815446e+01,5.035468823884850309e+01,5.042671795757038922e+01,5.049217753073651238e+01,5.055023616467227043e+01,5.059977513461066678e+01,5.063928911933984267e+01,5.066674875751485274e+01,5.067940614657839404e+01,5.067351483667121670e+01,5.064391925030252395e+01
3.724489795918367599e+04,2.878521226745413220e+00,3.155565084313072699e+00,3.432715341107838380e+00,3.708245364507841035e+00,3.980523837735391979e+00,4.248022632461625037e+00,4.509322325184820457e+00,4.763115852482788348e+00,5.008210781839249393e+00,5.243530614968482162e+00,5.468115452556236100e+00,5.681122247125350633e+00,5.881824767419770339e+00,6.069613304174708013e+00,6.243994071363987430e+00,6.404588203774154387e+00,2.915358719292534673e+01,2.985708783745548445e+01,3.054423494944112960e+01,3.121516001104714277e+01,3.187001973854818715e+01,3.250899469551323762e+01,3.313228783231268437e+01,3.374012296033228608e+01,3.433274316963128570e+01,3.491040919913661611e+01,3.547339776879433515e+01,3.602199988338510650e+01,3.655651911793084707e+01,3.707726989476659440e+01,3.758457576239836584e+01,3.807876768623587793e+01,3.856018236113889941e+01,3.902916055547606788e+01,3.948604549605559555e+01,3.993118130284951661e+01,4.036491148191248612e+01,4.078757748429921293e+01,4.119951733811680583e+01,4.160106436014492459e+01,4.199254595256596900e+01,4.237428248998221392e+01,4.274658630026247863e+01,4.310976074290901749e+01,4.346409938711518350e+01,4.380988529119070307e+01,4.414739038419097028e+01,4.447687494985065371e+01,4.479858721221091855e+01,4.511276302168067076e+01,4.541962563963993205e+01,4.571938561910386767e+01,4.601224077858407924e+01,4.629837626548309970e+01,4.657796470534047018e+01,4.685116643250028545e+01,4.711812979757509368e+01,4.737899154667510970e+01,4.763387726701777325e+01,4.788290189329023860e+01,4.812617026856028701e+01,4.836377775344845276e+01,4.859581087659648801e+01,4.882234801910563959e+01,4.904346012499585328e+01,4.925921142904837779e+01,4.946966019254317359e+01,4.967485943636656032e+01,4.987485765970598095e+01,5.006969953094163372e+01,5.025942653545930483e+01,5.044407756265818676e+01,5.062368941147207124e+01,5.079829718999703658e+01,5.096793458018103706e+01,5.113263393270979407e+01,5.129242614989070148e+01,5.144734030505291145e+01,5.159740293515807252e+01,5.174263692816538907e+01,5.188305990714945892e+01,5.201868198776288210e+01,5.214950275235736399e+01,5.227550724011398131e+01,5.239666069393921077e+01,5.251290172604828399e+01,5.262413345702284317e+01,5.273021203600023910e+01,5.283093174532240255e+01,5.292600560585441372e+01,5.301503999066829920e+01,5.309750116584840640e+01,5.317267081624255809e+01,5.323958633684166841e+01,5.329695974652235435e+01,5.334306613560237764e+01,5.337558797453866077e+01,5.339139435582411863e+01,5.338622256978599978e+01,5.335421036267744199e+01
3.826530612244897929e+04,2.982221832685627572e+00,3.268875731236139170e+00,3.555666637976729216e+00,3.840809048370327883e+00,4.122614262931048934e+00,4.399499043204591509e+00,4.669991873974865371e+00,4.932737298136848914e+00,5.186498775705408626e+00,5.430160464133103382e+00,5.662728235804151744e+00,5.883330153477897895e+00,6.091216527991158536e+00,6.285759595077826667e+00,6.466452777345724101e+00,6.632909447859634433e+00,3.034023714979235820e+01,3.107554864712221843e+01,3.179405618304765824e+01,3.249589473169913845e+01,3.318122518853762415e+01,3.385023294534767047e+01,3.450312638951938737e+01,3.514013533623209184e+01,3.576150940251361732e+01,3.636751633251448368e+01,3.695844028367245215e+01,3.753458008373848998e+01,3.809624746885895519e+01,3.864376531305955353e+01,3.917746585952817640e+01,3.969768896405302883e+01,4.020478036082483442e+01,4.069908996056260975e+01,4.118097019057001518e+01,4.165077438588451741e+01,4.210885524014139492e+01,4.255556332416303178e+01,4.299124567959592014e+01,4.341624449419453668e+01,4.383089586443517049e+01,4.423552865076580076e+01,4.463046342911795250e+01,4.501601154245748404e+01,4.539247425458650298e+01,4.576014200789909125e+01,4.611929378593033846e+01,4.647019658077507387e+01,4.681310496472269733e+01,4.714826076478107098e+01,4.747589283811077365e+01,4.779621694577845403e+01,4.810943572184100248e+01,4.841573873394270322e+01,4.871530263157905694e+01,4.900829137740645081e+01,4.929485655676128175e+01,4.957513776012521589e+01,4.984926303289037719e+01,5.011734938651444793e+01,5.037950336453693012e+01,5.063582165681839342e+01,5.088639175463706721e+01,5.113129263886377629e+01,5.137059549275655002e+01,5.160436443014577890e+01,5.183265722884646465e+01,5.205552605797839760e+01,5.227301818648902554e+01,5.248517665839152357e+01,5.269204091814158630e+01,5.289364736686845703e+01,5.309002982689722927e+01,5.328121988787379593e+01,5.346724710265988278e+01,5.364813899470420466e+01,5.382392083044864961e+01,5.399461510000135434e+01,5.416024063614265316e+01,5.432081128483502397e+01,5.447633401858531244e+01,5.462680635560356990e+01,5.477221291044177320e+01,5.491252085250411596e+01,5.504767398302558234e+01,5.517758505245750200e+01,5.530212581953232132e+01,5.542111418730535632e+01,5.553429752060456792e+01,5.564133092438806472e+01,5.574174879943827676e+01,5.583492732314275031e+01,5.592003452402911989e+01,5.599596316404430496e+01,5.606123944797083425e+01,5.611389721550700926e+01,5.615130203097655937e+01,5.616990128804887661e+01,5.616486310520491543e+01,5.612954505180161391e+01
3.928571428571428987e+04,3.087036216068970162e+00,3.383365780320862548e+00,3.679861914058289774e+00,3.974680578771310646e+00,4.266076087023201069e+00,4.552410519298994096e+00,4.832160707485614104e+00,5.103923224950698057e+00,5.366417811381387182e+00,5.618489611302542208e+00,5.859110530099230552e+00,6.087379922907263818e+00,6.302524741689424559e+00,6.503899184075638829e+00,6.690983821396368825e+00,6.863384137182189981e+00,3.154753520825496338e+01,3.231532416223918602e+01,3.306585852673070747e+01,3.379927675848887247e+01,3.451574392246317302e+01,3.521545022857623763e+01,3.589860949076210517e+01,3.656545751709799674e+01,3.721625044024298035e+01,3.785126299776725745e+01,3.847078677230337007e+01,3.907512840175331803e+01,3.966460777001427829e+01,4.023955618884090768e+01,4.080031458151269419e+01,4.134723167893658768e+01,4.188066223865860138e+01,4.240096529700352335e+01,4.290850246420175296e+01,4.340363627189893236e+01,4.388672858189690373e+01,4.435813906433639886e+01,4.481822375283409343e+01,4.526733368333495378e+01,4.570581362250541702e+01,4.613400089109821778e+01,4.655222428600202988e+01,4.696080310483099396e+01,4.736004627531146127e+01,4.775025159119200424e+01,4.813170505551417477e+01,4.850468033129745038e+01,4.886943829893720448e+01,4.922622671891861756e+01,4.957527999777811800e+01,4.991681905460621493e+01,5.025105128497536100e+01,5.057817061831297423e+01,5.089835766470663714e+01,5.121177994631907637e+01,5.151859220835943631e+01,5.181893680410257730e+01,5.211294414804226705e+01,5.240073323096670066e+01,5.268241219009225773e+01,5.295807892724585031e+01,5.322782176730706283e+01,5.349172014865442293e+01,5.374984533661400121e+01,5.400226115005566641e+01,5.424902469025000329e+01,5.449018705982337707e+01,5.472579405811470821e+01,5.495588683727245893e+01,5.518050250111856059e+01,5.539967462581709157e+01,5.561343367775890556e+01,5.582180729951218723e+01,5.602482042899369930e+01,5.622249520985732829e+01,5.641485064206345612e+01,5.660190191012787153e+01,5.678365931191520133e+01,5.696012669204455392e+01,5.713129925965812106e+01,5.729716063861493325e+01,5.745767895654518753e+01,5.761280172405276545e+01,5.776244918164034203e+01,5.790650569245456580e+01,5.804480862335885405e+01,5.817713397004990128e+01,5.830317772171969892e+01,5.842253159394569195e+01,5.853465123491341160e+01,5.863881425283200599e+01,5.873406430194881978e+01,5.881913581228702270e+01,5.889235145220233392e+01,5.895148058273849756e+01,5.899354099153556064e+01,5.901451673866673531e+01,5.900894975776122919e+01,5.896933817614321782e+01
4.030612244897959317e+04,3.192969527753415360e+00,3.499041645471498985e+00,3.805308954120900644e+00,4.109869184641302908e+00,4.410920016047793268e+00,4.706769233084374449e+00,4.995842409012005270e+00,5.276688528973505043e+00,5.547983960523419356e+00,5.808535133363540659e+00,6.057280221009870402e+00,6.293290034850779868e+00,6.515768257025619015e+00,6.724051062182105021e+00,6.917606116416707529e+00,7.096030898777033080e+00,3.277547808868865076e+01,3.357641093975122004e+01,3.435963836807578531e+01,3.512530230342235882e+01,3.587357197022605249e+01,3.660464238615266197e+01,3.731873278087185497e+01,3.801608494411671302e+01,3.869696151247750748e+01,3.936164420476058723e+01,4.001043201609932254e+01,4.064363938131141651e+01,4.126159431823575119e+01,4.186463656193526361e+01,4.245311570071083196e+01,4.302738932482284184e+01,4.358782119866419436e+01,4.413477946686097653e+01,4.466863490440977102e+01,4.518975922048332450e+01,4.569852342497451048e+01,4.619529626619388551e+01,4.668044274741705379e+01,4.715432272920771339e+01,4.761728962347950755e+01,4.806968918485704023e+01,4.851185840312648168e+01,4.894412450071594378e+01,4.936680403750112589e+01,4.978020212468450012e+01,5.018461174858339291e+01,5.058031320435261335e+01,5.096757363889081915e+01,5.134664670146157306e+01,5.171777229986446400e+01,5.208117645933449325e+01,5.243707128091671876e+01,5.278565499517222293e+01,5.312711210702645559e+01,5.346161362673023376e+01,5.378931738165233867e+01,5.411036840314361740e+01,5.442489938227257085e+01,5.473303118791283595e+01,5.503487343996060588e+01,5.533052513028376751e+01,5.562007528316807736e+01,5.590360364650031499e+01,5.618118140410974348e+01,5.645287189875020317e+01,5.671873135406371347e+01,5.697880958246499716e+01,5.723315066418770414e+01,5.748179358057667798e+01,5.772477278215180974e+01,5.796211866867940898e+01,5.819385795448240373e+01,5.842001388718558985e+01,5.864060628180072143e+01,5.885565132413995570e+01,5.906516108754933470e+01,5.926914269424936776e+01,5.946759703634041472e+01,5.966051695065093696e+01,5.984788471457137149e+01,6.002966869473139866e+01,6.020581893397101680e+01,6.037626140048911338e+01,6.054089054064213116e+01,6.069955966549756710e+01,6.085206854922417108e+01,6.099814740766335319e+01,6.113743613280998801e+01,6.126945724581106134e+01,6.139358044053483354e+01,6.150897573437460153e+01,6.161455098675215680e+01,6.170886767411206364e+01,6.179002597935492958e+01,6.185550590575745389e+01,6.190194434370260268e+01,6.192481728234623262e+01,6.191797913652005292e+01,6.187298327265588682e+01
4.132653061224489647e+04,3.300026294137954341e+00,3.615908960264087924e+00,3.932014593437120453e+00,4.246382967379147999e+00,4.557155446704721946e+00,4.862585867429670472e+00,5.161048899363742670e+00,5.451046283043315732e+00,5.731211327786457588e+00,6.000312017289420652e+00,6.257253005267148893e+00,6.501076707172343205e+00,6.730963615641801567e+00,6.946231895995239825e+00,7.146336260494129178e+00,7.330866080184298639e+00,3.402406250306010804e+01,3.485880552763750018e+01,3.567539208511217907e+01,3.647396756832174702e+01,3.725470535087736579e+01,3.801780524747195500e+01,3.876349189236788817e+01,3.949201304536191515e+01,4.020363783490907394e+01,4.089865494848596938e+01,4.157737078063140501e+01,4.224010754942332113e+01,4.288720139239169526e+01,4.351900045302532050e+01,4.413586296908946593e+01,4.473815537392191999e+01,4.532625042171580532e+01,4.590052534752700097e+01,4.646136007235888599e+01,4.700913546319765146e+01,4.754423165728299949e+01,4.806702645923848394e+01,4.857789381893555714e+01,4.907720239718540256e+01,4.956531422535713460e+01,5.004258346460795792e+01,5.050935526859512947e+01,5.096596475369271673e+01,5.141273607904322063e+01,5.184998163821460793e+01,5.227800136329165781e+01,5.269708214139984648e+01,5.310749734285494128e+01,5.350950645939577299e+01,5.390335485023637574e+01,5.428927359299250099e+01,5.466747943609114913e+01,5.503817484834704032e+01,5.540154816133590998e+01,5.575777379931710698e+01,5.610701259119115747e+01,5.644941215846608884e+01,5.678510737273787612e+01,5.711422087583856921e+01,5.743686365505809732e+01,5.775313566563107770e+01,5.806312649178408236e+01,5.836691603704944242e+01,5.866457523365661331e+01,5.895616675977854726e+01,5.924174575215278082e+01,5.952136050005614720e+01,5.979505310474403501e+01,6.006286008608918081e+01,6.032481291534219991e+01,6.058093844931175909e+01,6.083125923685377501e+01,6.107579366300898727e+01,6.131455588918947086e+01,6.154755553907919108e+01,6.177479706886477828e+01,6.199627874636735925e+01,6.221199114567215815e+01,6.242191504071187325e+01,6.262601855125397066e+01,6.282425335553250534e+01,6.301654973212907151e+01,6.320281012511394891e+01,6.338290083451481394e+01,6.355664130975862491e+01,6.372379035365125333e+01,6.388402830947075728e+01,6.403693397542788546e+01,6.418195452654789790e+01,6.431836605948073782e+01,6.444522141182652319e+01,6.456128049004297509e+01,6.466491622533335715e+01,6.475398607517267635e+01,6.482565406693851173e+01,6.487614070245739128e+01,6.490036589511174725e+01,6.489143066447643093e+01,6.483985195953677305e+01
4.234693877551020705e+04,3.408210507334140438e+00,3.733972690717338061e+00,4.059984854978661239e+00,4.384229063622750111e+00,4.704790655108238795e+00,5.019869830097816177e+00,5.327790675733314885e+00,5.627007998362269170e+00,5.916112332708071797e+00,6.193833459429001209e+00,6.459042704153904246e+00,6.710754220053264163e+00,6.948125382921650051e+00,7.170456361173219939e+00,7.377188869429923024e+00,7.567904077363219351e+00,3.529328515490225016e+01,3.616250446488498227e+01,3.701311604628390484e+01,3.784526874479441716e+01,3.865914007258420071e+01,3.945493463033374582e+01,4.023288244541795677e+01,4.099323723575086831e+01,4.173627460921719745e+01,4.246229020901046880e+01,4.317159781557474219e+01,4.386452741616801632e+01,4.454142325331565644e+01,4.520264186358205194e+01,4.584855011814846648e+01,4.647952327663666239e+01,4.709594306544977371e+01,4.769819579162697920e+01,4.828667050281437412e+01,4.886175720345703155e+01,4.942384513672094926e+01,4.997332114096691669e+01,5.051056808883745930e+01,5.103596341621164356e+01,5.154987774725983485e+01,5.205267362141414367e+01,5.254470432619606868e+01,5.302631284000865719e+01,5.349783088725451563e+01,5.395957810757182926e+01,5.441186134000857066e+01,5.485497402209817608e+01,5.528919570297990305e+01,5.571479166893490031e+01,5.613201267897664337e+01,5.654109480742196325e+01,5.694225938990533820e+01,5.733571306834588199e+01,5.772164793030346175e+01,5.810024173725643237e+01,5.847165823603878465e+01,5.883604754713496021e+01,5.919354662303095438e+01,5.954427976943069467e+01,5.988835922135532996e+01,6.022588576588432119e+01,6.055694940233632195e+01,6.088163003003565876e+01,6.119999815282563560e+01,6.151211558835775861e+01,6.181803616880533525e+01,6.211780641795507307e+01,6.241146618757973386e+01,6.269904923338890512e+01,6.298058370775600423e+01,6.325609254244647417e+01,6.352559368971851939e+01,6.378910018406407545e+01,6.404661997921893146e+01,6.429815550544333291e+01,6.454370287989242172e+01,6.478325068738486436e+01,6.501677822901731929e+01,6.524425311046580589e+01,6.546562800857431341e+01,6.568083641134482775e+01,6.588978706909662719e+01,6.609235681828728559e+01,6.628838133711465730e+01,6.647764325329124802e+01,6.665985683448657539e+01,6.683464822920835502e+01,6.700152985829443253e+01,6.715986703673398495e+01,6.730883415942058434e+01,6.744735670074152267e+01,6.757403368222436768e+01,6.768703287930401302e+01,6.778394742675780549e+01,6.786159692832765700e+01,6.791574751153819989e+01,6.794071157396041372e+01,6.792876609934955923e+01,6.786929334994090368e+01
4.336734693877551035e+04,3.517525700448748793e+00,3.853237229486560445e+00,4.189225064087465533e+00,4.523413781406672385e+00,4.853832954814460976e+00,5.178629433374175584e+00,5.496077012017213548e+00,5.804583844008026183e+00,6.102697946381235639e+00,6.389111116868574136e+00,6.662661526732787109e+00,6.922335188009663298e+00,7.167266425566847232e+00,7.396737422286891572e+00,7.610176855632201587e+00,7.807157609532677789e+00,3.658314273929067184e+01,3.748750428146219349e+01,3.837280661042112939e+01,3.923920201420167331e+01,4.008687213259615589e+01,4.091602634090710211e+01,4.172690004779943962e+01,4.251975291700284743e+01,4.329486702302310874e+01,4.405254495142715143e+01,4.479310785465474964e+01,4.551689347463506152e+01,4.622425414374311714e+01,4.691555477579544231e+01,4.759117085884497556e+01,4.825148646148092269e+01,4.889689226417505097e+01,4.952778362692352943e+01,5.014455870403728710e+01,5.074761661641862531e+01,5.133735569105207475e+01,5.191417177673353933e+01,5.247845664428093215e+01,5.303059647863976522e+01,5.357097046925525063e+01,5.409994950464469810e+01,5.461789497519266945e+01,5.512515768834922625e+01,5.562207689863027582e+01,5.610897945422479438e+01,5.658617906102093542e+01,5.705397566397969200e+01,5.751265494493728170e+01,5.796248793512754816e+01,5.840373073995366582e+01,5.883662437280442958e+01,5.926139469422828654e+01,5.967825245178853066e+01,6.008739341584103499e+01,6.048899860553355978e+01,6.088323459900870915e+01,6.127025392122261138e+01,6.165019550225312628e+01,6.202318519855177925e+01,6.238933636874262589e+01,6.274875049527902604e+01,6.310151784222643556e+01,6.344771813872690558e+01,6.378742127661904249e+01,6.412068800944743430e+01,6.444757063858337176e+01,6.476811367032020428e+01,6.508235442555580619e+01,6.539032358082205576e+01,6.569204561601847558e+01,6.598753913984924679e+01,6.627681705863597017e+01,6.655988654747292799e+01,6.683674877429746175e+01,6.710739831685621937e+01,6.737182219913479742e+01,6.762999845672391075e+01,6.788189411868228262e+01,6.812746246517212967e+01,6.836663938338654134e+01,6.859933859614146456e+01,6.882544547393467838e+01,6.904480905661853285e+01,6.925723179705563837e+01,6.946245638475404860e+01,6.966014879587571329e+01,6.984987642286479570e+01,7.003107972622177613e+01,7.020303526865622246e+01,7.036480715597664926e+01,7.051518269346605905e+01,7.065258627446459627e+01,7.077496283877908922e+01,7.087961817549074794e+01,7.096299709427539426e+01,7.102037074176736553e+01,7.104538895500301976e+01,7.102942905748724911e+01,7.096063348071236021e+01
