Mass Flow Rate (lbm/s),Turbine RPM (RPM),Torque (Nm),Horsepower (HP),Expected Horsepower (HP),Efficiency,Alpha2 (rad),Relative Velocity W1 (m/s)
0.4785286752713798,26020.408163265307,5.5640642917338745,20.33200220217191,0.0,0.0,0.9195088439539189,6005.059682336095
0.49083505069873473,26020.408163265307,5.648857992764459,20.641852273215378,0.0,0.0,0.919263098145607,5897.91448369887
0.5031414261260897,26020.408163265307,5.730851285100689,20.94146919223988,0.0,0.0,0.9190086361175652,5790.994096782043
0.5154478015534446,26020.408163265307,5.810100055910298,21.23105718010949,0.0,0.0,0.9187451946767198,5684.3807574834545
0.5277541769807995,26020.408163265307,5.886662605891892,21.510829277125392,0.0,0.0,0.9184724994690083,5578.153177368623
0.5400605524081546,26020.408163265307,5.960599320495614,21.7810061416123,0.0,0.0,0.9181902641194105,5472.3863963370695
0.5523669278355097,26020.408163265307,6.0319723415481015,22.04181484998232,0.0,0.0,0.9178981892787134,5367.151655735086
0.5646733032628646,26020.408163265307,6.100845241216961,22.293487705347694,0.0,0.0,0.9175959615669979,5262.5162919015
0.5769796786902195,26020.408163265307,6.16728270022376,22.536261061658433,0.0,0.0,0.9172832524031289,5158.543650094845
0.5892860541175745,26020.408163265307,6.231350192168592,22.770374170172502,0.0,0.0,0.9169597167087267,5055.293018690221
0.6015924295449294,26020.408163265307,6.293113675765449,22.996068054833522,0.0,0.0,0.9166249914741916,4952.8195834569
0.6138988049722843,26020.408163265307,6.352639296704971,23.213584422828415,0.0,0.0,0.9162786941733182,4851.1744016384155
0.6262051803996395,26020.408163265307,6.409993100762968,23.423164616238928,0.0,0.0,0.9159204210118578,4750.404395459763
0.6385115558269944,26020.408163265307,6.465240759659433,23.625048610285617,0.0,0.0,0.9155497449940527,4650.552364585437
0.6508179312543493,26020.408163265307,6.518447311047508,23.819474063204886,0.0,0.0,0.9151662137896338,4551.657016951018
0.6631243066817043,26020.408163265307,6.56967691387801,24.00667542231096,0.0,0.0,0.9147693473820413,4453.753017296962
0.6754306821090592,26020.408163265307,6.6189926202171625,24.18688309018046,0.0,0.0,0.9143586354764928,4356.871052607782
0.6877370575364141,26020.408163265307,6.666456164526835,24.360322654647895,0.0,0.0,0.9139335346446755,4261.03791368627
