segment,x_mm,y_mm,index
chamber_wall,-304.79999999999995,65.9911357683742,0
chamber_wall,-302.28984804114333,65.9911357683742,1
chamber_wall,-299.77969608228676,65.9911357683742,2
chamber_wall,-297.26954412343014,65.9911357683742,3
chamber_wall,-294.75939216457357,65.9911357683742,4
chamber_wall,-292.249240205717,65.9911357683742,5
chamber_wall,-289.7390882468604,65.9911357683742,6
chamber_wall,-287.2289362880038,65.9911357683742,7
chamber_wall,-284.7187843291472,65.9911357683742,8
chamber_wall,-282.2086323702906,65.9911357683742,9
chamber_wall,-279.698480411434,65.9911357683742,10
chamber_wall,-277.1883284525774,65.9911357683742,11
chamber_wall,-274.6781764937208,65.9911357683742,12
chamber_wall,-272.16802453486423,65.9911357683742,13
chamber_wall,-269.6578725760076,65.9911357683742,14
chamber_wall,-267.14772061715104,65.9911357683742,15
chamber_wall,-264.63756865829447,65.9911357683742,16
chamber_wall,-262.12741669943784,65.9911357683742,17
chamber_wall,-259.6172647405813,65.9911357683742,18
chamber_wall,-257.10711278172465,65.9911357683742,19
chamber_wall,-254.59696082286806,65.9911357683742,20
chamber_wall,-252.08680886401146,65.9911357683742,21
chamber_wall,-249.57665690515486,65.9911357683742,22
chamber_wall,-247.06650494629827,65.9911357683742,23
chamber_wall,-244.55635298744167,65.9911357683742,24
chamber_wall,-242.04620102858507,65.9911357683742,25
chamber_wall,-239.53604906972848,65.9911357683742,26
chamber_wall,-237.02589711087188,65.9911357683742,27
chamber_wall,-234.51574515201528,65.9911357683742,28
chamber_wall,-232.00559319315872,65.9911357683742,29
chamber_wall,-229.49544123430212,65.9911357683742,30
chamber_wall,-226.98528927544552,65.9911357683742,31
chamber_wall,-224.47513731658893,65.9911357683742,32
chamber_wall,-221.96498535773233,65.9911357683742,33
chamber_wall,-219.45483339887573,65.9911357683742,34
chamber_wall,-216.94468144001914,65.9911357683742,35
chamber_wall,-214.43452948116254,65.9911357683742,36
chamber_wall,-211.92437752230595,65.9911357683742,37
chamber_wall,-209.41422556344935,65.9911357683742,38
chamber_wall,-206.90407360459275,65.9911357683742,39
chamber_wall,-204.39392164573616,65.9911357683742,40
chamber_wall,-201.88376968687956,65.9911357683742,41
chamber_wall,-199.373617728023,65.9911357683742,42
chamber_wall,-196.8634657691664,65.9911357683742,43
chamber_wall,-194.3533138103098,65.9911357683742,44
chamber_wall,-191.8431618514532,65.9911357683742,45
chamber_wall,-189.3330098925966,65.9911357683742,46
chamber_wall,-186.82285793374,65.9911357683742,47
chamber_wall,-184.31270597488341,65.9911357683742,48
chamber_wall,-181.80255401602682,65.9911357683742,49
chamber_wall,-179.29240205717022,65.9911357683742,50
chamber_wall,-176.78225009831363,65.9911357683742,51
chamber_wall,-174.27209813945706,65.9911357683742,52
chamber_wall,-171.76194618060046,65.9911357683742,53
chamber_wall,-169.25179422174386,65.9911357683742,54
chamber_wall,-166.74164226288727,65.9911357683742,55
chamber_wall,-164.23149030403067,65.9911357683742,56
chamber_wall,-161.72133834517408,65.9911357683742,57
chamber_wall,-159.21118638631748,65.9911357683742,58
chamber_wall,-156.70103442746088,65.9911357683742,59
chamber_wall,-154.1908824686043,65.9911357683742,60
chamber_wall,-151.6807305097477,65.9911357683742,61
chamber_wall,-149.1705785508911,65.9911357683742,62
chamber_wall,-146.6604265920345,65.9911357683742,63
chamber_wall,-144.15027463317793,65.9911357683742,64
chamber_wall,-141.64012267432133,65.9911357683742,65
chamber_wall,-139.12997071546474,65.9911357683742,66
chamber_wall,-136.61981875660814,65.9911357683742,67
chamber_wall,-134.10966679775154,65.9911357683742,68
chamber_wall,-131.59951483889495,65.9911357683742,69
chamber_wall,-129.08936288003835,65.9911357683742,70
chamber_wall,-126.57921092118175,65.9911357683742,71
chamber_wall,-124.06905896232516,65.9911357683742,72
chamber_wall,-121.55890700346856,65.9911357683742,73
chamber_wall,-119.04875504461197,65.9911357683742,74
chamber_wall,-116.53860308575537,65.9911357683742,75
chamber_wall,-114.02845112689879,65.9911357683742,76
chamber_wall,-111.51829916804219,65.9911357683742,77
chamber_wall,-109.0081472091856,65.9911357683742,78
chamber_wall,-106.49799525032901,65.9911357683742,79
chamber_wall,-103.98784329147242,65.9911357683742,80
chamber_wall,-101.47769133261582,65.9911357683742,81
chamber_wall,-98.96753937375922,65.9911357683742,82
chamber_wall,-96.45738741490263,65.9911357683742,83
chamber_wall,-93.94723545604603,65.9911357683742,84
chamber_wall,-91.43708349718943,65.9911357683742,85
chamber_wall,-88.92693153833284,65.9911357683742,86
chamber_wall,-86.41677957947624,65.9911357683742,87
chamber_wall,-83.90662762061966,65.9911357683742,88
chamber_wall,-81.39647566176306,65.9911357683742,89
chamber_wall,-78.88632370290647,65.9911357683742,90
chamber_wall,-76.37617174404987,65.9911357683742,91
chamber_wall,-73.86601978519329,65.9911357683742,92
chamber_wall,-71.35586782633669,65.9911357683742,93
chamber_wall,-68.8457158674801,65.9911357683742,94
chamber_wall,-66.3355639086235,65.9911357683742,95
chamber_wall,-63.8254119497669,65.9911357683742,96
chamber_wall,-61.315259990910306,65.9911357683742,97
chamber_wall,-58.80510803205372,65.9911357683742,98
