segment,x_mm,y_mm,index
chamber_wall,-265.0445806536468,48.624869601999535,0
chamber_wall,-262.8102987999066,48.624869601999535,1
chamber_wall,-260.5760169461664,48.624869601999535,2
chamber_wall,-258.34173509242623,48.624869601999535,3
chamber_wall,-256.10745323868605,48.624869601999535,4
chamber_wall,-253.87317138494586,48.624869601999535,5
chamber_wall,-251.63888953120565,48.624869601999535,6
chamber_wall,-249.40460767746546,48.624869601999535,7
chamber_wall,-247.17032582372528,48.624869601999535,8
chamber_wall,-244.93604396998506,48.624869601999535,9
chamber_wall,-242.70176211624488,48.624869601999535,10
chamber_wall,-240.4674802625047,48.624869601999535,11
chamber_wall,-238.2331984087645,48.624869601999535,12
chamber_wall,-235.99891655502432,48.624869601999535,13
chamber_wall,-233.7646347012841,48.624869601999535,14
chamber_wall,-231.53035284754392,48.624869601999535,15
chamber_wall,-229.29607099380374,48.624869601999535,16
chamber_wall,-227.06178914006352,48.624869601999535,17
chamber_wall,-224.82750728632334,48.624869601999535,18
chamber_wall,-222.59322543258315,48.624869601999535,19
chamber_wall,-220.35894357884297,48.624869601999535,20
chamber_wall,-218.12466172510278,48.624869601999535,21
chamber_wall,-215.89037987136257,48.624869601999535,22
chamber_wall,-213.65609801762238,48.624869601999535,23
chamber_wall,-211.4218161638822,48.624869601999535,24
chamber_wall,-209.18753431014198,48.624869601999535,25
chamber_wall,-206.9532524564018,48.624869601999535,26
chamber_wall,-204.7189706026616,48.624869601999535,27
chamber_wall,-202.48468874892143,48.624869601999535,28
chamber_wall,-200.25040689518124,48.624869601999535,29
chamber_wall,-198.01612504144103,48.624869601999535,30
chamber_wall,-195.78184318770084,48.624869601999535,31
chamber_wall,-193.54756133396066,48.624869601999535,32
chamber_wall,-191.31327948022044,48.624869601999535,33
chamber_wall,-189.07899762648026,48.624869601999535,34
chamber_wall,-186.84471577274007,48.624869601999535,35
chamber_wall,-184.6104339189999,48.624869601999535,36
chamber_wall,-182.3761520652597,48.624869601999535,37
chamber_wall,-180.1418702115195,48.624869601999535,38
chamber_wall,-177.9075883577793,48.624869601999535,39
chamber_wall,-175.67330650403912,48.624869601999535,40
chamber_wall,-173.4390246502989,48.624869601999535,41
chamber_wall,-171.20474279655872,48.624869601999535,42
chamber_wall,-168.97046094281853,48.624869601999535,43
chamber_wall,-166.73617908907835,48.624869601999535,44
chamber_wall,-164.50189723533816,48.624869601999535,45
chamber_wall,-162.26761538159795,48.624869601999535,46
chamber_wall,-160.03333352785776,48.624869601999535,47
chamber_wall,-157.79905167411758,48.624869601999535,48
chamber_wall,-155.56476982037736,48.624869601999535,49
chamber_wall,-153.33048796663718,48.624869601999535,50
chamber_wall,-151.096206112897,48.624869601999535,51
chamber_wall,-148.8619242591568,48.624869601999535,52
chamber_wall,-146.62764240541662,48.624869601999535,53
chamber_wall,-144.3933605516764,48.624869601999535,54
chamber_wall,-142.15907869793622,48.624869601999535,55
chamber_wall,-139.92479684419604,48.624869601999535,56
chamber_wall,-137.69051499045582,48.624869601999535,57
chamber_wall,-135.45623313671564,48.624869601999535,58
chamber_wall,-133.22195128297545,48.624869601999535,59
chamber_wall,-130.98766942923527,48.624869601999535,60
chamber_wall,-128.75338757549508,48.624869601999535,61
chamber_wall,-126.51910572175487,48.624869601999535,62
chamber_wall,-124.28482386801468,48.624869601999535,63
chamber_wall,-122.0505420142745,48.624869601999535,64
chamber_wall,-119.8162601605343,48.624869601999535,65
chamber_wall,-117.5819783067941,48.624869601999535,66
chamber_wall,-115.34769645305391,48.624869601999535,67
chamber_wall,-113.11341459931373,48.624869601999535,68
chamber_wall,-110.87913274557353,48.624869601999535,69
chamber_wall,-108.64485089183333,48.624869601999535,70
chamber_wall,-106.41056903809314,48.624869601999535,71
chamber_wall,-104.17628718435296,48.624869601999535,72
chamber_wall,-101.94200533061276,48.624869601999535,73
chamber_wall,-99.70772347687256,48.624869601999535,74
chamber_wall,-97.47344162313237,48.624869601999535,75
chamber_wall,-95.23915976939219,48.624869601999535,76
chamber_wall,-93.00487791565199,48.624869601999535,77
chamber_wall,-90.77059606191179,48.624869601999535,78
chamber_wall,-88.5363142081716,48.624869601999535,79
chamber_wall,-86.30203235443142,48.624869601999535,80
chamber_wall,-84.06775050069122,48.624869601999535,81
chamber_wall,-81.83346864695102,48.624869601999535,82
chamber_wall,-79.59918679321083,48.624869601999535,83
chamber_wall,-77.36490493947065,48.624869601999535,84
chamber_wall,-75.13062308573045,48.624869601999535,85
chamber_wall,-72.89634123199025,48.624869601999535,86
chamber_wall,-70.66205937825006,48.624869601999535,87
chamber_wall,-68.42777752450988,48.624869601999535,88
chamber_wall,-66.19349567076968,48.624869601999535,89
chamber_wall,-63.959213817029486,48.624869601999535,90
chamber_wall,-61.72493196328929,48.624869601999535,91
chamber_wall,-59.4906501095491,48.624869601999535,92
chamber_wall,-57.25636825580891,48.624869601999535,93
chamber_wall,-55.022086402068716,48.624869601999535,94
chamber_wall,-52.78780454832852,48.624869601999535,95
chamber_wall,-50.55352269458833,48.624869601999535,96
chamber_wall,-48.31924084084814,48.624869601999535,97
chamber_wall,-46.084958987107946,48.624869601999535,98
chamber_wall,-43.85067713336775,48.624869601999535,99
convergent_arc,-43.85067713336775,48.624869601999535,0
convergent_arc,-43.75588305178788,48.62449358438309,1
convergent_arc,-43.661094936277664,48.62336555519922,2
convergent_arc,-43.56631875253125,48.62148558544288,3
convergent_arc,-43.471560465491855,48.61885379343403,4
convergent_arc,-43.37682603897631,48.615470344810134,5
convergent_arc,-43.28212143529976,48.61133545251584,6
convergent_arc,-43.18745261490035,48.606449376789485,7
convergent_arc,-43.09282553596416,48.600812425146785,8
convergent_arc,-42.99824615405016,48.59442495236141,9
convergent_arc,-42.903720421715406,48.58728736044272,10
convergent_arc,-42.809254288140416,48.57940009861044,11
convergent_arc,-42.71485369875472,48.570763663266376,12
convergent_arc,-42.620524594862694,48.56137859796317,13
convergent_arc,-42.5262729132696,48.55124549337013,14
convergent_arc,-42.432104585907986,48.540364987236,15
convergent_arc,-42.33802553946431,48.52873776434888,16
convergent_arc,-42.24404169500594,48.51636455649307,17
convergent_arc,-42.150158967608505,48.50324614240306,18
convergent_arc,-42.056383265983605,48.489383347714465,19
convergent_arc,-41.962720492106975,48.474777044912145,20
convergent_arc,-41.86917654084696,48.459428153275205,21
convergent_arc,-41.775757299593565,48.443337638819195,22
convergent_arc,-41.68246864788791,48.4265065142353,23
convergent_arc,-41.589316457052156,48.40893583882657,24
convergent_arc,-41.49630658982004,48.39062671844131,25
convergent_arc,-41.403444899967816,48.37158030540344,26
convergent_arc,-41.31073723194592,48.35179779843997,27
convergent_arc,-41.21818942051105,48.331280442605575,28
convergent_arc,-41.12580729035902,48.31002952920422,29
convergent_arc,-41.03359665575811,48.288046395707916,30
convergent_arc,-40.94156332018318,48.2653324256725,31
convergent_arc,-40.84971307595037,48.24188904865058,32
convergent_arc,-40.75805170385259,48.21771774010157,33
convergent_arc,-40.66658497279567,48.19282002129883,34
convergent_arc,-40.57531863943529,48.167197459233904,35
convergent_arc,-40.48425844781467,48.14085166651791,36
convergent_arc,-40.393410129003044,48.11378430128004,37
convergent_arc,-40.30277940073499,48.08599706706322,38
convergent_arc,-40.21237196705055,48.05749171271685,39
convergent_arc,-40.12219351793623,48.02827003228681,40
convergent_arc,-40.032249728966924,47.99833386490248,41
convergent_arc,-39.94254626094866,47.96768509466099,42
convergent_arc,-39.85308875956236,47.93632565050873,43
convergent_arc,-39.76388285500851,47.90425750611982,44
convergent_arc,-39.6749341616528,47.87148267977199,45
convergent_arc,-39.58624827767279,47.8380032342195,46
convergent_arc,-39.49783078470554,47.80382127656336,47
convergent_arc,-39.40968724749638,47.76893895811868,48
convergent_arc,-39.321823213548626,47.733358474279285,49
convergent_arc,-39.23424421277444,47.697082064379536,50
convergent_arc,-39.146955757146834,47.66011201155341,51
convergent_arc,-39.05996334035273,47.62245064259078,52
convergent_arc,-38.97327243744719,47.58410032779101,53
convergent_arc,-38.886888504508875,47.54506348081375,54
convergent_arc,-38.8008169782966,47.50534255852701,55
convergent_arc,-38.71506327590723,47.46494006085257,56
convergent_arc,-38.62963279443466,47.423858530608626,57
convergent_arc,-38.544530910630215,47.38210055334974,58
convergent_arc,-38.45976298056421,47.33966875720412,59
convergent_arc,-38.37533433928884,47.29656581270826,60
convergent_arc,-38.29125030050246,47.25279443263875,61
convergent_arc,-38.20751615621511,47.20835737184167,62
convergent_arc,-38.12413717641546,47.16325742705912,63
convergent_arc,-38.041118608739154,47.117497436753254,64
convergent_arc,-37.958465678138516,47.071080280927575,65
convergent_arc,-37.876183586553715,47.02400888094576,66
convergent_arc,-37.79427751258535,46.97628619934771,67
convergent_arc,-37.71275261116858,46.927915239663164,68
convergent_arc,-37.631614013248615,46.87889904622262,69
convergent_arc,-37.55086682545783,46.82924070396577,70
convergent_arc,-37.47051612979437,46.778943338247316,71
convergent_arc,-37.390566983302286,46.72801011464026,72
convergent_arc,-37.311024417753266,46.67644423873673,73
convergent_arc,-37.23189343932996,46.62424895594614,74
convergent_arc,-37.15317902831089,46.57142755129102,75
convergent_arc,-37.07488613875701,46.51798334920022,76
convergent_arc,-36.997019698199914,46.463919713299674,77
convergent_arc,-36.919584607331714,46.40924004620072,78
convergent_arc,-36.842585739696595,46.353947789285954,79
convergent_arc,-36.7660279413841,46.29804642249263,80
convergent_arc,-36.68991603072411,46.24153946409364,81
convergent_arc,-36.614254797983634,46.184430470476094,82
convergent_arc,-36.539049005065266,46.126723035917465,83
convergent_arc,-36.46430338520752,46.06842079235943,84
convergent_arc,-36.39002264268695,46.00952740917922,85
convergent_arc,-36.31621145252203,45.95004659295872,86
convergent_arc,-36.24287446017895,45.88998208725119,87
convergent_arc,-36.17001628127925,45.82933767234563,88
convergent_arc,-36.097641501309305,45.76811716502888,89
convergent_arc,-36.02575467533173,45.7063244183454,90
convergent_arc,-35.95436032769872,45.64396332135476,91
convergent_arc,-35.88346295176729,45.58103779888688,92
convergent_arc,-35.81306700961645,45.51755181129502,93
convergent_arc,-35.7431769317664,45.45350935420652,94
convergent_arc,-35.67379711689969,45.38891445827131,95
convergent_arc,-35.604931931584375,45.32377118890827,96
convergent_arc,-35.53658570999917,45.25808364604933,97
convergent_arc,-35.46876275366071,45.191855963881444,98
convergent_arc,-35.4014673311528,45.1250923105864,99
convergent_diagonal,-35.4014673311528,45.1250923105864,0
convergent_diagonal,-35.31898099768515,45.042605977118754,1
convergent_diagonal,-35.2364946642175,44.960119643651105,2
convergent_diagonal,-35.15400833074985,44.877633310183455,3
