segment,x_mm,y_mm,index
chamber_wall,-329.09696933324585,48.64556258113604,0
chamber_wall,-326.18827561949973,48.64556258113604,1
chamber_wall,-323.2795819057536,48.64556258113604,2
chamber_wall,-320.3708881920075,48.64556258113604,3
chamber_wall,-317.4621944782614,48.64556258113604,4
chamber_wall,-314.55350076451526,48.64556258113604,5
chamber_wall,-311.64480705076915,48.64556258113604,6
chamber_wall,-308.736113337023,48.64556258113604,7
chamber_wall,-305.8274196232769,48.64556258113604,8
chamber_wall,-302.9187259095308,48.64556258113604,9
chamber_wall,-300.0100321957847,48.64556258113604,10
chamber_wall,-297.1013384820385,48.64556258113604,11
chamber_wall,-294.19264476829244,48.64556258113604,12
chamber_wall,-291.28395105454626,48.64556258113604,13
chamber_wall,-288.3752573408002,48.64556258113604,14
chamber_wall,-285.46656362705403,48.64556258113604,15
chamber_wall,-282.55786991330797,48.64556258113604,16
chamber_wall,-279.6491761995618,48.64556258113604,17
chamber_wall,-276.74048248581573,48.64556258113604,18
chamber_wall,-273.83178877206956,48.64556258113604,19
chamber_wall,-270.9230950583235,48.64556258113604,20
chamber_wall,-268.0144013445773,48.64556258113604,21
chamber_wall,-265.10570763083126,48.64556258113604,22
chamber_wall,-262.1970139170851,48.64556258113604,23
chamber_wall,-259.288320203339,48.64556258113604,24
chamber_wall,-256.37962648959285,48.64556258113604,25
chamber_wall,-253.47093277584676,48.64556258113604,26
chamber_wall,-250.56223906210064,48.64556258113604,27
chamber_wall,-247.65354534835453,48.64556258113604,28
chamber_wall,-244.7448516346084,48.64556258113604,29
chamber_wall,-241.8361579208623,48.64556258113604,30
chamber_wall,-238.92746420711617,48.64556258113604,31
chamber_wall,-236.01877049337006,48.64556258113604,32
chamber_wall,-233.11007677962394,48.64556258113604,33
chamber_wall,-230.20138306587782,48.64556258113604,34
chamber_wall,-227.2926893521317,48.64556258113604,35
chamber_wall,-224.38399563838558,48.64556258113604,36
chamber_wall,-221.47530192463947,48.64556258113604,37
chamber_wall,-218.56660821089335,48.64556258113604,38
chamber_wall,-215.65791449714723,48.64556258113604,39
chamber_wall,-212.7492207834011,48.64556258113604,40
chamber_wall,-209.840527069655,48.64556258113604,41
chamber_wall,-206.93183335590888,48.64556258113604,42
chamber_wall,-204.02313964216276,48.64556258113604,43
chamber_wall,-201.11444592841664,48.64556258113604,44
chamber_wall,-198.20575221467053,48.64556258113604,45
chamber_wall,-195.2970585009244,48.64556258113604,46
chamber_wall,-192.3883647871783,48.64556258113604,47
chamber_wall,-189.47967107343217,48.64556258113604,48
chamber_wall,-186.57097735968605,48.64556258113604,49
chamber_wall,-183.66228364593994,48.64556258113604,50
chamber_wall,-180.75358993219382,48.64556258113604,51
chamber_wall,-177.8448962184477,48.64556258113604,52
chamber_wall,-174.93620250470158,48.64556258113604,53
chamber_wall,-172.02750879095547,48.64556258113604,54
chamber_wall,-169.11881507720932,48.64556258113604,55
chamber_wall,-166.2101213634632,48.64556258113604,56
chamber_wall,-163.30142764971708,48.64556258113604,57
chamber_wall,-160.39273393597097,48.64556258113604,58
chamber_wall,-157.48404022222485,48.64556258113604,59
chamber_wall,-154.57534650847873,48.64556258113604,60
chamber_wall,-151.6666527947326,48.64556258113604,61
chamber_wall,-148.7579590809865,48.64556258113604,62
chamber_wall,-145.84926536724038,48.64556258113604,63
chamber_wall,-142.94057165349426,48.64556258113604,64
chamber_wall,-140.03187793974814,48.64556258113604,65
chamber_wall,-137.12318422600202,48.64556258113604,66
chamber_wall,-134.2144905122559,48.64556258113604,67
chamber_wall,-131.3057967985098,48.64556258113604,68
chamber_wall,-128.39710308476367,48.64556258113604,69
chamber_wall,-125.48840937101757,48.64556258113604,70
chamber_wall,-122.57971565727145,48.64556258113604,71
chamber_wall,-119.67102194352533,48.64556258113604,72
chamber_wall,-116.76232822977921,48.64556258113604,73
chamber_wall,-113.8536345160331,48.64556258113604,74
chamber_wall,-110.94494080228698,48.64556258113604,75
chamber_wall,-108.03624708854086,48.64556258113604,76
chamber_wall,-105.12755337479473,48.64556258113604,77
chamber_wall,-102.21885966104861,48.64556258113604,78
chamber_wall,-99.3101659473025,48.64556258113604,79
chamber_wall,-96.40147223355638,48.64556258113604,80
chamber_wall,-93.49277851981026,48.64556258113604,81
chamber_wall,-90.58408480606414,48.64556258113604,82
chamber_wall,-87.67539109231802,48.64556258113604,83
chamber_wall,-84.7666973785719,48.64556258113604,84
chamber_wall,-81.85800366482579,48.64556258113604,85
chamber_wall,-78.94930995107967,48.64556258113604,86
