OF_torch,Energy (MJ),Temperature (K),mdot (kg/s)
7.600000000000006,30.858506510704856,3179.63021027818,0.07027722318611579
7.700000000000006,30.66572233280966,3170.890897164933,0.07071903037883913
7.800000000000006,30.475495395154844,3162.1430658821164,0.0711604560032122
7.900000000000006,30.287752523575673,3153.387550463293,0.07160155404581299
8.000000000000007,30.10242305603903,3144.625109346678,0.07204237828980833
8.100000000000007,29.919438779611795,3135.8564344515316,0.07248298222494769
8.200000000000006,29.73873386523835,3127.0821592906677,0.07292341896834924
8.300000000000006,29.560244801064453,3118.3028662762367,0.0733637411948943
8.400000000000006,29.383910325689087,3109.5190930351,0.07380400107425643
8.500000000000007,29.20967136009781,3100.7313385875973,0.07424425021794391
8.600000000000007,29.037470941217272,3091.9400683386616,0.07468453962926637
8.700000000000006,28.8672541555161,3083.145718884292,0.07512491966017543
8.800000000000008,28.698968073722348,3074.34870226723,0.07556543997234154
8.900000000000007,28.5325616867472,3065.549409812716,0.07600614950217759
9.000000000000007,28.367985842974385,3056.748215588126,0.07644709642930465
9.100000000000007,28.205193187043584,3047.9454795244033,0.07688832814799543
9.200000000000006,28.044138100207498,3039.141550233138,0.07732989124122756
9.300000000000008,27.884776642326603,3030.3367675488194,0.07777183145699632
9.400000000000007,27.72706649552997,3021.5314648223703,0.0782141936866142
9.500000000000007,27.570966909559004,3012.725970989046,0.07865702194474469
9.600000000000009,27.416438648788894,3003.920612431032,0.07910035935096957
9.700000000000008,27.263443940914712,2995.1157146527953,0.07954424811270751
9.800000000000008,27.111946427275583,2986.31160378518,0.07998872950933811
9.900000000000007,26.961911114781792,2977.5086079324283,0.08043384387741177
10.000000000000007,26.813304329255526,2968.7070583948707,0.08087963059729404
10.100000000000009,26.66609367109893,2959.907290647058,0.08132612807827283
10.200000000000008,26.520247970705,2951.109645442053,0.08177337374969355
10.300000000000008,26.37573724714475,2942.3144695180417,0.08222140404730392
10.40000000000001,26.2325326672214,2933.5221163631886,0.08267025440333588
10.500000000000009,26.090606506054453,2924.7329468419443,0.08311995923666114
10.600000000000009,25.94993210893005,2915.947329729155,0.08357055194363006
10.700000000000008,25.810483854359106,2907.1656421574635,0.08402206488960304
10.800000000000008,25.672237118294053,2898.388269983512,0.08447452940116508
10.90000000000001,25.53516823945269,2889.6156080777873,0.08492797575903083
11.000000000000009,25.39925448570072,2880.848060542452,0.08538243319164819
11.100000000000009,25.264474021445114,2872.0860408613958,0.08583792986951591
11.20000000000001,25.13080587599298,2863.3299719861857,0.0862944929002331
