O/F,Pc_psia,Property,Degree,Coefficients_high->low,T_points_K,Y_points
1.2,600,Gamma,2,"[-1.6219622667220337e-08, 4.043812376755395e-05, 1.204452025121396]","[1428.0060905344249, 1430.7371075387857, 1433.5203863668012, 1436.3567693645784, 1439.2471238602589, 1442.192343010298, 1445.1933466853309, 1448.2510823954317, 1451.3665262464924, 1454.5406839971656, 1457.774592047598, 1461.0693185965108, 1464.4259647898189, 1467.845665936094, 1471.3295927813563, 1474.894198894032, 1478.5104443521486, 1482.1946549764773, 1485.9481570492806, 1489.7723196410075, 1493.6685563121257, 1497.6383269038477, 1501.6831394206788, 1505.8045520125982, 1510.0041750613466, 1514.2836733791423, 1518.6447685266796, 1523.089241257154, 1527.61893409697, 1532.2357540708213, 1536.9416755803727, 1541.7387434495602, 1546.629076146643, 1551.614869194644, 1556.6983987879114, 1561.8820256228903, 1567.1681989679312, 1572.5594609821144, 1578.058451306573, 1583.6679119497985, 1589.3906924867777, 1595.2297556011579, 1601.188182995148, 1607.269126926558, 1613.4760328942007, 1619.812327440258, 1626.2816359511635, 1632.8877391076098, 1639.6345817763197, 1646.5262825648665, 1653.5671441031009, 1660.7616641192994, 1668.1145473932145, 1675.6307186670585, 1683.2973975341145, 1691.1563061389534, 1699.1948011189993, 1707.4188424494414, 1715.8346927902742, 1724.4489386515902, 1733.268513439859, 1742.3007227768026, 1751.553272226794, 1761.0342890252052, 1770.7523491745305, 1780.716624374088, 1790.9367202033682, 1801.4228682200692, 1812.185938902037, 1823.237498534777, 1834.5898729883725, 1846.2562194361308, 1858.2506075987153, 1870.5879331096248, 1883.2846988624026, 1896.3579898588143, 1909.8268969772232, 1923.7115722003434, 1938.0340217681248, 1952.8181752711282, 1968.090138535405, 1983.9038952239528, 2000.25346944966, 2017.1907797124923, 2034.7560823934862, 2052.9946582711445, 2071.9580360625732, 2091.686782663146, 2112.2948197056808, 2133.8318592052706, 2156.3928270460765, 2180.0928586450805, 2205.074666129433, 2231.519903734295, 2259.6675711757002, 2289.880483222932, 2322.576233607682, 2358.5194852992454, 2399.016006078592, 2446.8365574040345, 2448.4605351595314, 2450.0820090155794, 2451.7009521611067, 2453.317337862115, 2454.931139272534, 2456.542330231279, 2458.1508840556958, 2459.7567743603736, 2461.359974855697, 2462.9604593487875, 2464.558201749449, 2466.153176069399, 2467.7453564280027, 2469.334717057382, 2470.921232307916, 2472.5048766458967, 2474.085624660011, 2475.6634510658077, 2477.238330709176, 2478.810238570306, 2480.3791497694356, 2481.9450395692998, 2483.507883356664, 2485.067656740287, 2486.624335417548, 2488.1778952680647, 2489.728312341845, 2491.2755628566906, 2492.819623209554, 2494.3604699801963, 2495.8980799315536, 2497.4324300246744, 2498.9634974167584, 2500.4912594685643, 2502.0156937536676, 2503.5367780596775, 2505.0544903982063, 2506.568809008563, 2508.07971574692, 2509.5871802986935, 2511.116542284677, 2512.5484345760997, 2514.0887528948633, 2515.5822681445015, 2517.072238203104, 2518.558653305708, 2520.0414902591333, 2521.5207299724707, 2522.9963536623995, 2524.468342862491, 2525.9366794317966, 2527.401345563176, 2528.86232378876, 2530.3195969925882, 2531.773148419155, 2533.222961678246, 2534.6690207618194, 2536.1113100460902, 2537.5498143052523, 2538.984518717511, 2540.4154088845985, 2541.842470825541, 2543.2656910029764, 2544.685056325072, 2546.100554158432, 2547.5121723354505, 2548.919899175156, 2550.3237234780368, 2551.7236345536153, 2553.119622225745, 2554.5116768381695, 2555.8997892766706, 2557.283950973377, 2558.6641539242905, 2560.040390697785, 2561.412654448285, 2562.7809389280956, 2564.145238507782, 2565.5055481744193, 2566.861863560392, 2568.2141809454965, 2569.5624972750375, 2570.9068101807447, 2572.2471179757404, 2573.583419688241, 2574.9157150748197, 2576.244004609694, 2577.568289536823, 2578.8885718602505, 2580.2048543550795, 2581.5171406150107, 2582.8254350132606, 2583.626637275269, 2585.0007068063574, 2586.3748033235975, 2587.7489735424097, 2589.123264254805, 2590.4977223211536, 2597.081125995851, 2601.2320631852226, 2606.049336134884, 2610.3319749472535, 2614.7189767563996, 2619.093552390094, 2623.543147571278, 2627.716363862544, 2631.8985276528065, 2636.048523248362, 2640.1446304069214, 2644.1777190835564, 2648.1461067800305, 2652.0520009758643, 2655.8992237418374, 2659.6918106065064, 2663.4333676803312, 2667.126657151559, 2670.714399302893, 2674.271903166102, 2677.771366379607, 2681.213109424837, 2684.597461909177, 2687.92480410458, 2691.1955051804202, 2694.4099541197356, 2697.568550185781, 2700.671701684344, 2703.719825421632, 2706.7133467171966, 2709.6415467511074, 2712.5293419445784, 2715.354386267143, 2718.1313567009, 2720.8559332961154, 2723.5286505966787, 2726.1500527076882, 2728.7206919127066, 2731.2411158141813, 2733.711910349686, 2736.1336414197986, 2738.506888819805, 2740.8322398251976, 2743.1103724588893, 2745.3417169970494, 2747.5269644346954, 2749.666726444193, 2751.7616200888747, 2753.812267400308, 2755.819294911653, 2757.783333154916, 2759.7050161342886, 2761.584980781275, 2763.4238663992337, 2765.222314106301, 2766.980966280358, 2768.7004660079074, 2770.3814565481143, 2772.0245808072887, 2773.6304808312243, 2775.1997973147627, 2776.733169130175, 2778.231232876193, 2779.694622445254, 2781.1239686177787, 2782.5198986688843, 2783.883035997897, 2785.21399978594, 2786.5134046596736, 2787.781860386021, 2789.01997158131, 2790.228337435932, 2791.4075514619867, 2792.5582012550326, 2793.6808682721385, 2794.776127627364, 2795.844547901688, 2796.886690968665, 2797.9031118323255, 2798.894358482679, 2799.8609717605727, 2800.8034852379787, 2801.7224251089674, 2802.6183100946114, 2803.4916513571156, 2804.34295242607, 2805.1727091354205, 2805.9814095707934, 2806.7695340256437, 2807.537554968059, 2808.2859370136816, 2809.0151369130213, 2809.7256035400096, 2810.417777894015, 2811.0920931063506, 2811.7489744540176, 2812.3888393830503, 2813.012097535053, 2813.619150780722, 2813.8463752888933, 2814.070653131887, 2814.2920337271094, 2814.5105654373374, 2814.7262956003547, 2814.9392705559753, 2815.1495356723126, 2815.3571353708503, 2815.562113150329, 2815.7645116128865, 2815.964372484321, 2816.1617366385412, 2816.356644117161, 2816.5491341533398, 2816.739245189214, 2816.927014897696, 2817.112480199822, 2817.29567728427, 2817.47664162681, 2817.6554080040382, 2817.832010513684, 2818.0064825899876, 2818.1788570183585, 2818.3491659533365, 2818.5174409313445, 2818.6837128868606, 2818.848012164267, 2819.0103685359836, 2819.1708112113165, 2819.329368851694, 2819.4860695824104, 2819.640941007255, 2819.7940102169155, 2819.9453038022843, 2820.094847867064, 2820.2426799859863, 2820.388801089445, 2820.533248166466, 2820.6760454737278, 2820.817216830023, 2820.956785629386, 2821.094774846801, 2821.23120705026, 2821.366104406607, 2821.499488693605, 2821.6313813053616, 2821.7618032627383, 2821.890775219446, 2822.0183174702606, 2822.144449960972, 2822.269192291527, 2822.392563727642, 2822.5145832039784, 2822.635269333416, 2822.7546404130694, 2822.8727144303775, 2822.9895090703294, 2823.1050417204656, 2823.219329478482, 2823.3323891561063, 2823.444237286602, 2823.554890129647, 2823.664363676443, 2823.772673656783, 2823.8798355411745, 2823.9858645489057, 2824.0907756523798, 2824.1945835792717, 2824.2973028214406, 2824.398947637636, 2824.4995320563885, 2824.5990698833134, 2824.6975747040237, 2824.7950598879074, 2824.8915385924624, 2824.987023768873, 2825.0815281638206, 2825.1750643247537, 2825.2676446020055, 2825.3592811560065, 2825.4499859553407, 2825.539770785824, 2825.628647250665, 2825.716626774777, 2825.8037206076765, 2825.889939828108, 2825.975295344051, 2826.0597978999426, 2826.143458076198, 2826.2262862945213, 2826.3082928192352, 2826.389487760582, 2826.469881078296, 2826.5494825826845, 2826.6283019391635, 2826.706348669338, 2826.7836321541577, 2826.860161635786, 2826.9359462220755, 2826.9967462513814, 2827.0565864918885, 2827.1154791007975, 2827.1734360199694, 2827.2304689759535, 2827.286589487188, 2827.3418088636645, 2827.396138212406, 2827.4495884393677, 2827.502170252398, 2827.553894165477, 2827.604770499949, 2827.654809388692, 2827.7040207778796, 2827.752414430795, 2827.799999929318, 2827.846786677885, 2827.892783905554, 2827.938000667539, 2827.9824458495928, 2828.026128168661, 2828.06905617669, 2828.111238262654, 2828.1526826539234, 2828.193397419783, 2828.233390472908, 2828.2726695720858, 2828.311242323096, 2828.349116183101, 2828.386298460726, 2828.4227963177977, 2828.4586167740345, 2828.4937667060926, 2828.528252850015, 2828.5620818047737, 2828.595260032513, 2828.6277938594512, 2828.6596894810664, 2828.6909529605005, 2828.7215902307053, 2828.751607098118, 2828.7810092415825, 2828.809802216032, 2828.837991452468, 2828.8655822609717, 2828.8925798302216, 2828.9189892307104, 2828.944815415464, 2828.970063221436, 2828.994737369902, 2829.0188424694625, 2829.042383016261, 2829.065363395119, 2829.0877878813108, 2829.1096606409747, 2829.130985733507, 2829.151767111204, 2829.172008620616, 2829.1917140054115, 2829.210886904445, 2829.229530854357, 2829.2476492920878, 2829.26524555206, 2829.28232287046, 2829.2988843839603, 2829.3149331329273, 2829.3304720593324, 2829.345504009211, 2829.3600317334667, 2829.374057889162, 2829.3875850378345, 2829.4006156487594, 2829.4131520986866, 2829.4251966721977, 2829.4367515624144, 2829.447818872341, 2829.458400614353, 2829.4684987114874, 2829.478114997322, 2829.48725121736, 2829.4959090288207, 2829.504090001289, 2829.511795616466, 2829.5190272708924, 2829.525786272478, 2829.5320738450323, 2829.5378911252087, 2829.5432391649047, 2829.548118930758, 2829.552531304338, 2829.5564770820833, 2829.5599569769324, 2829.562971617336, 2829.565521546545, 2829.5676072253964, 2829.5692290300854, 2829.570387253196, 2829.5710821032635, 2829.571313706158]","[1.2280120652863564, 1.2280304351261908, 1.228048385875761, 1.2280658855836672, 1.2280829013683403, 1.2280993993886362, 1.2281153448130306, 1.2281307017873642, 1.2281454334012247, 1.2281595016528666, 1.22817286741205, 1.2281854903815494, 1.2281973290566488, 1.228208340682403, 1.2282184812090269, 1.2282277424687462, 1.2282359988590552, 1.2282432435825033, 1.2282494269113515, 1.2282544975614451, 1.2282584026306669, 1.2282610875342064, 1.2282624959357307, 1.2282625696745664, 1.2282612486884303, 1.2282584709313116, 1.2282541722861609, 1.2282482864719868, 1.2282407449447237, 1.228231476791691, 1.2282204086185897, 1.2282074644288936, 1.2281925654945873, 1.2281756302175697, 1.2281565739812097, 1.2281353089904432, 1.2281117441002005, 1.2280857846302384, 1.2280573321659227, 1.2280262843427234, 1.2279925346136877, 1.2279559719976278, 1.2279164808063743, 1.2278739429095922, 1.2278282273343493, 1.2277792048015959, 1.2277267375699419, 1.2276706814297298, 1.2276108852505823, 1.2275471904871547, 1.2274794306382286, 1.2274074306542648, 1.2273310062876572, 1.2272499633789045, 1.227164301028347, 1.2270733968708085, 1.226977222961945, 1.2268755366930455, 1.2267680806886911, 1.226654581659842, 1.226534748762044, 1.22640827216221, 1.2262748212409524, 1.2261340427665812, 1.2259855622948497, 1.225828966435492, 1.2256638232228232, 1.2254896637545907, 1.225305982543635, 1.225112233656431, 1.224907826360443, 1.2246921202082885, 1.2244644194673329, 1.224223974949603, 1.2239699460413984, 1.223701446502945, 1.223417469050212, 1.2231169355359575, 1.222798650038214, 1.2224612927543397, 1.2221034033138372, 1.2217227414699123, 1.2213183902374556, 1.2208879149839515, 1.2204290000255489, 1.2199390265930827, 1.2194150086251934, 1.2188540587379422, 1.218250920484691, 1.2176018484902356, 1.2169014335144288, 1.2161432018332188, 1.2153192644506696, 1.2144197834684698, 1.2134321176774472, 1.2123380851367422, 1.2111159205096527, 1.2097286134795338, 1.2081141479109188, 1.2061439651610384, 1.2060759456389432, 1.2060079620548263, 1.205940016245372, 1.2058721100461474, 1.2058042452993962, 1.2057364238204646, 1.2056686474483633, 1.2056009180112532, 1.205533237334765, 1.2054656072418597, 1.205398029552475, 1.205330506083391, 1.205263038647884, 1.2051956290554253, 1.205128279111279, 1.205060990616505, 1.20499376536757, 1.2049266051560399, 1.2048595117682714, 1.2047924869851787, 1.2047255325818496, 1.2046586503273136, 1.2045918419852164, 1.2045251093095302, 1.204458454050119, 1.204391877948628, 1.2043253827388747, 1.204258970146843, 1.2041926418900593, 1.2041263996773885, 1.2040602452087876, 1.2039941801746783, 1.2039282062558165, 1.2038623251229221, 1.2037965384361458, 1.2037308478448896, 1.2036652549872977, 1.2035997614899707, 1.203534368220995, 1.2034690787771887, 1.2034027939782028, 1.2033406911448372, 1.20327384014498, 1.2032089757563404, 1.2031442231090594, 1.2030795815274231, 1.2030150533571713, 1.202950640086544, 1.2028863431876469, 1.202822164115915, 1.2027581043096216, 1.2026941651894507, 1.2026303481581373, 1.2025666545998381, 1.2025030858796484, 1.2024396433433147, 1.2023763283163678, 1.2023131421040099, 1.2022500859903515, 1.2021871612380937, 1.2021243690875916, 1.2020617107570242, 1.20199918744116, 1.2019368003112108, 1.2018745505141477, 1.2018124391723317, 1.2017504673824875, 1.201688636215886, 1.2016269467170213, 1.2015653999033382, 1.2015039967648864, 1.2014427382632915, 1.2013816253314746, 1.2013206588728504, 1.2012598397608307, 1.201199168838211, 1.201138646916542, 1.201078274775193, 1.2010180531613543, 1.2009579827887367, 1.2008980643373681, 1.2008382984527963, 1.200778685745063, 1.2007192267889053, 1.2006599221221976, 1.2006007722453378, 1.200541777621646, 1.2004829386750284, 1.2004242557903755, 1.20036572931301, 1.2003073595465468, 1.200249146754607, 1.200213487084904, 1.2001523128789966, 1.2000911155856133, 1.2000298934313594, 1.199968644637046, 1.1999073674181546, 1.1996135797497796, 1.1994281139826328, 1.1992126683804474, 1.199020956661726, 1.198824410971431, 1.1986282687650287, 1.1984286165663374, 1.1982412408970788, 1.1980533517915077, 1.197866806289814, 1.1976825925742343, 1.1975011334593233, 1.197322516389734, 1.197146652938924, 1.196973379490516, 1.1968025282007215, 1.1966339403681032, 1.1964675009137582, 1.1963057987683772, 1.1961454465729273, 1.1959877034023954, 1.195832560330267, 1.1956800099707299, 1.1955300363701493, 1.1953826283730893, 1.1952377721229674, 1.1950954528740816, 1.194955655071184, 1.1948183623970445, 1.194683557794341, 1.194551724402358, 1.1944217453163388, 1.1942946241192502, 1.1941697022518676, 1.194047174697912, 1.193927017740273, 1.1938092070266286, 1.1936937176516513, 1.1935805269604935, 1.1934696047055513, 1.193360926358216, 1.1932544651678136, 1.193150193927805, 1.1930480798892356, 1.1929481054110647, 1.1928502369905516, 1.192754445971456, 1.1926607033950292, 1.1925689800289145, 1.192479246397396, 1.1923914728126366, 1.1923056294064005, 1.1922216861619466, 1.1921396129459154, 1.192059379539636, 1.191980955669858, 1.1919043110388106, 1.1918294153530562, 1.1917562383514442, 1.191684749831788, 1.1916149196763726, 1.1915467178762158, 1.1914801145540508, 1.1914150799860952, 1.1913515846223, 1.191289599105776, 1.1912290942908494, 1.1911700412595985, 1.1911124113379263, 1.1910561761099592, 1.1910013074315662, 1.1909477774430945, 1.1908955585807526, 1.1908446235873582, 1.1907949455220446, 1.190746497769166, 1.1906992540464412, 1.1906531884121658, 1.1906082752719243, 1.1905644893843266, 1.1905218058663154, 1.1904802001976438, 1.1904396482249118, 1.190400126164856, 1.1903616106072044, 1.1903240785169766, 1.1902875072362624, 1.1902518744855233, 1.1902171583644492, 1.1901833373523873, 1.190150390308482, 1.1901182964710815, 1.1900870354572461, 1.1900565872615139, 1.1900269322545847, 1.1899980511816124, 1.1899699251601665, 1.189942535677951, 1.189915864590391, 1.1899058829998586, 1.1898960317051532, 1.1898863085037936, 1.1898767112406914, 1.1898672378068078, 1.1898578861379194, 1.1898486542134263, 1.189839540055231, 1.1898305417266641, 1.1898216573312677, 1.1898128850119365, 1.189804222949747, 1.1897956693631426, 1.1897872225067923, 1.1897788806708438, 1.1897706421799217, 1.1897625053923608, 1.1897544686993056, 1.189746530523838, 1.1897386893203785, 1.1897309435737313, 1.1897232917984188, 1.1897157325380263, 1.1897082643643568, 1.1897008858768987, 1.1896935957020616, 1.1896863924926753, 1.189679274927138, 1.1896722417090317, 1.1896652915664538, 1.1896584232514742, 1.1896516355394577, 1.1896449272287135, 1.1896382971398856, 1.1896317441153894, 1.189625264285273, 1.189618862077021, 1.1896125335847605, 1.1896062777334218, 1.1896000934674855, 1.189593979750394, 1.1895879355642855, 1.189581959909469, 1.1895760518041427, 1.1895702102838661, 1.1895644344013092, 1.1895587232257754, 1.1895530758429547, 1.1895474913545334, 1.189541968877753, 1.1895365075452669, 1.189531106504619, 1.1895257649181084, 1.1895204819623717, 1.1895152568280962, 1.1895100887197745, 1.1895049768553574, 1.1894999204660501, 1.1894949187959323, 1.189489971101843, 1.189485076653, 1.1894802347307958, 1.1894754446285642, 1.1894707056512672, 1.1894660171153983, 1.189461378348639, 1.1894567886896132, 1.1894522474878648, 1.1894477541033934, 1.189443307906561, 1.18943890827798, 1.1894345546081448, 1.1894302462973383, 1.1894259827554317, 1.1894217634017386, 1.1894175876647024, 1.1894134549818656, 1.1894093647996165, 1.1894053165730785, 1.1894013097658227, 1.1893973438499224, 1.189393418305574, 1.1893895326210673, 1.1893856862925876, 1.189381878824135, 1.189378109727252, 1.1893743785210817, 1.1893706847319958, 1.1893670278936495, 1.1893634075467379, 1.1893598232389204, 1.1893562745246982, 1.1893527609652286, 1.1893492821283158, 1.189345837588146, 1.1893424269253063, 1.1893390497266059, 1.1893357055850062, 1.1893323940994078, 1.1893297374557532, 1.1893271228161957, 1.18932454964643, 1.1893220174216408, 1.1893195256265305, 1.1893170737549859, 1.189314661310091, 1.1893122878038782, 1.1893099527572564, 1.1893076556998923, 1.1893053961699684, 1.1893031737141868, 1.1893009878875456, 1.1892988382532748, 1.1892967243826862, 1.1892946458550573, 1.1892926022574972, 1.1892905931848532, 1.1892886182396092, 1.1892866770317256, 1.1892847691786064, 1.189282894304894, 1.189281052042441, 1.1892792420301814, 1.189277463914025, 1.1892757173467765, 1.1892740019880026, 1.1892723175040187, 1.1892706635676542, 1.1892690398582906, 1.1892674460617676, 1.1892658818701627, 1.1892643469818571, 1.1892628411014035, 1.1892613639393887, 1.189259915212397, 1.189258494643032, 1.1892571019595854, 1.1892557368961998, 1.1892543991927456, 1.18925308859462, 1.18925180485284, 1.189250547723887, 1.1892493169696512, 1.1892481123573477, 1.1892469336595375, 1.1892457806539503, 1.1892446531234704, 1.189243550856108, 1.1892424736449194, 1.1892414212879283, 1.1892403935880718, 1.1892393903531964, 1.1892384113959429, 1.1892374565337318, 1.1892365255886967, 1.1892356183876356, 1.1892347347620085, 1.189233874547767, 1.189233037585495, 1.189232223720226, 1.1892314328013722, 1.1892306646828532, 1.1892299192228937, 1.1892291962840802, 1.1892284957332055, 1.1892278174413866, 1.1892271612839698, 1.1892265271404399, 1.189225914894404, 1.1892253244336528, 1.189224755650037, 1.189224208439445, 1.1892236827018041, 1.1892231783410692, 1.1892226952651188, 1.1892222333858098, 1.1892217926189255, 1.1892213728841563, 1.1892209741050574, 1.1892205962090487, 1.1892202391273827, 1.189219902795173, 1.1892195871512625, 1.1892192921383664, 1.1892190177028923, 1.189218763795067, 1.1892185303688148, 1.1892183173818087, 1.1892181247954408, 1.1892179525748423, 1.1892178006887826, 1.1892176691097454, 1.1892175578139448, 1.1892174667811928, 1.1892173959950179, 1.189217345442606, 1.189217315114831, 1.1892173050061734]"
